,Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
0,2004,Cow Calf Pairs: Large 2 Aged,1200-1300 MEZ,1,,730.0,,,,,,,,,,,730.0
0,2004,Cow Calf Pairs: Medium and Large 2 Middle Aged,900-1100 MCY,3,656.78,,,,,,,,,,,,656.78
0,2004,Cow Calf Pairs: Medium 2 Middle Aged,900-1000 MAW,9,,775.63,,,,,,,,,,,775.63
1,2004,Cow Calf Pairs: Medium 2 Middle Aged,1000-1100 MAX,8,650.0,820.42,,,,,,,,,,,798.79
0,2004,Cow Calf Pairs: Medium 2 Aged,900-1000 MFY,7,,619.89,,,,,,,,,,,619.89
1,2004,Cow Calf Pairs: Medium 2 Aged,1000-1100 MFZ,3,570.0,690.0,,,,,,,,,,,610.66
2,2004,Cow Calf Pairs: Medium 2 Aged,1100-1200 MGA,1,,640.0,,,,,,,,,,,640.0
0,2004,Cow Calf Pairs: Small 2 Middle Aged,750-850 MBX,2,,655.16,,,,,,,,,,,655.16
1,2004,Cow Calf Pairs: Small 2 Middle Aged,850-950 MBY,3,,753.5,,,,,,,,,,,753.5
0,2004,Cow Calf Pairs: Small 2 Aged,850-950 MHA,1,475.0,,,,,,,,,,,,475.0
0,2004,Cow Calf Pairs: Medium 3 Middle Aged,900-1000 MBE,1,670.0,,,,,,,,,,,,670.0
