Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2011,Feeder Bulls: Medium and Large 2,900-950 CBO,19,,85.66,88.47,88.73,,91.73,97.0,,,75.5,,89.0,87.91
2011,Feeder Bulls: Medium and Large 2,950-1000 CBP,10,,89.0,88.98,94.03,,,,90.0,79.0,80.0,75.0,85.0,86.41
2011,Feeder Bulls: Medium and Large 2,1000-1050 CBQ,8,,,91.0,85.24,83.0,91.97,,,,,,,87.37
2011,Feeder Bulls: Medium and Large 2,1050-1100 CBR,2,,,,,,,,,66.0,,71.0,,68.48
2011,Feeder Bulls: Small and Medium 2,200-250 DYA,23,147.57,154.09,175.0,142.85,,,,,,,,,150.03
2011,Feeder Bulls: Small and Medium 2,250-300 DYB,43,142.87,147.69,164.2,165.79,130.0,,,,,,159.27,167.56,152.26
2011,Feeder Bulls: Small and Medium 2,300-350 DYC,121,136.7,139.72,155.67,145.98,140.71,132.68,135.4,135.34,125.0,138.6,127.88,144.84,142.02
2011,Feeder Bulls: Small and Medium 2,350-400 DYD,166,126.89,132.95,146.07,143.15,129.51,125.94,128.98,128.87,122.43,124.35,136.94,145.31,134.26
2011,Feeder Bulls: Small and Medium 2,400-450 DYE,206,120.26,117.4,139.01,137.09,123.64,116.73,127.0,119.47,119.17,122.92,121.66,122.54,126.32
2011,Feeder Bulls: Small and Medium 2,450-500 DYF,166,115.28,121.9,139.78,131.29,117.1,110.64,123.03,111.17,111.09,113.46,121.87,136.0,120.59
2011,Feeder Bulls: Small and Medium 2,500-550 DZU,93,108.86,116.51,128.32,123.8,111.62,103.17,117.52,110.05,102.32,112.6,114.01,120.0,114.34
2011,Feeder Bulls: Small and Medium 2,550-600 DZV,39,103.25,116.0,115.0,121.63,111.0,100.39,112.32,104.23,,95.0,,,108.27
2011,Feeder Bulls: Small and Medium 2,600-650 DZW,13,98.63,102.12,110.0,,,,110.0,105.0,,101.51,,113.0,103.52
2011,Feeder Bulls: Small and Medium 2,650-700 DZX,6,,,,108.7,,,100.0,,,91.0,109.0,,104.34
2011,Feeder Bulls: Small and Medium 2,700-750 DZY,1,,,100.0,,,,,,,,,,100.0
2011,Feeder Bulls: Large 3,250-300 EOP,2,,126.0,,138.0,,,,,,,,,131.84
2011,Feeder Bulls: Large 3,300-350 EOQ,1,,,142.0,,,,,,,,,,142.0
2011,Feeder Bulls: Large 3,350-400 EOR,4,108.0,,123.0,129.56,,,,,,,,,122.67
2011,Feeder Bulls: Large 3,450-500 EOT,2,,114.0,,,113.0,,,,,,,,113.5
2011,Feeder Bulls: Large 3,500-550 EOU,3,90.0,,,111.03,,,,,,,,,103.91
2011,Feeder Bulls: Large 3,550-600 EOV,1,,,111.0,,,,,,,,,,111.0
2011,Feeder Bulls: Large 3,600-650 EOW,1,,91.0,,,,,,,,,,,91.0
2011,Feeder Bulls: Large 3,650-700 EOX,1,88.0,,,,,,,,,,,,88.0
2011,Feeder Bulls: Large 3,700-750 EOY,2,79.0,,,,90.0,,,,,,,,84.56
2011,Feeder Bulls: Medium and Large 3,200-250 ENW,190,145.98,153.73,171.98,161.04,150.78,147.15,153.16,152.4,145.25,154.5,155.0,166.84,154.52
2011,Feeder Bulls: Medium and Large 3,250-300 ENX,438,139.97,146.12,160.66,154.07,146.16,138.61,146.83,142.57,135.02,141.23,152.44,166.49,147.95
2011,Feeder Bulls: Medium and Large 3,300-350 ENY,"1,146",132.13,137.92,151.56,147.66,135.53,129.62,134.69,132.29,127.89,131.28,141.3,153.3,137.79
2011,Feeder Bulls: Medium and Large 3,350-400 ENZ,"1,660",126.41,131.11,143.03,141.75,130.41,125.66,129.86,126.44,121.81,124.82,130.36,140.01,130.71
2011,Feeder Bulls: Medium and Large 3,400-450 EOA,"1,983",120.59,124.48,137.15,135.29,125.01,120.65,124.61,122.14,116.03,119.77,124.64,130.54,124.99
2011,Feeder Bulls: Medium and Large 3,450-500 EOB,"1,901",114.18,119.53,131.95,130.19,120.22,116.87,120.62,117.3,111.38,113.85,119.57,127.58,119.91
2011,Feeder Bulls: Medium and Large 3,500-550 EOC,"1,395",109.08,115.21,124.35,124.67,115.2,111.13,114.89,112.57,107.16,109.81,116.59,123.57,114.46
2011,Feeder Bulls: Medium and Large 3,550-600 EOD,784,103.83,109.5,118.4,117.64,112.12,106.23,112.06,107.9,101.81,105.48,113.0,119.83,109.34
2011,Feeder Bulls: Medium and Large 3,600-650 EOE,450,98.58,103.4,112.83,114.73,107.93,102.22,105.28,106.79,99.93,100.1,107.56,112.14,105.84
2011,Feeder Bulls: Medium and Large 3,650-700 EOF,195,89.97,100.98,111.45,110.31,101.61,96.88,101.71,101.84,95.22,96.6,102.15,113.35,101.29
2011,Feeder Bulls: Medium and Large 3,700-750 EOG,141,91.29,94.0,104.95,104.41,99.37,94.29,106.46,96.12,92.64,93.42,98.24,105.83,97.69
2011,Feeder Bulls: Medium and Large 3,750-800 EOH,61,84.21,90.5,100.8,99.55,85.49,93.73,96.18,95.65,90.23,88.74,96.05,99.75,95.14
2011,Feeder Bulls: Medium and Large 3,800-850 EOI,20,70.0,,98.7,103.49,93.08,90.0,92.03,92.02,84.8,,73.0,,91.53
2011,Feeder Bulls: Medium and Large 3,850-900 EOJ,7,74.0,80.0,79.01,,,,,89.0,,,,100.0,85.85
2011,Feeder Bulls: Medium and Large 3,900-950 EOK,2,74.0,,83.0,,,,,,,,,,78.5
2011,Feeder Bulls: Small and Medium 3,200-250 EMQ,31,131.37,134.87,152.04,149.77,,141.0,,136.57,127.0,,143.07,,141.61
2011,Feeder Bulls: Small and Medium 3,250-300 EMR,48,130.22,133.13,148.92,144.2,136.33,,,135.26,130.3,134.0,137.41,162.38,138.58
2011,Feeder Bulls: Small and Medium 3,300-350 EMS,47,127.09,131.94,138.57,130.45,128.63,126.0,133.28,130.3,120.79,,139.32,152.44,131.64
2011,Feeder Bulls: Small and Medium 3,350-400 EMT,67,120.03,118.33,134.77,134.05,126.47,120.0,,123.88,121.0,122.8,122.52,140.0,125.82
2011,Feeder Bulls: Small and Medium 3,400-450 EMU,84,115.49,117.0,128.74,128.43,120.14,117.0,125.25,118.43,115.21,117.26,124.36,138.0,122.3
2011,Feeder Bulls: Small and Medium 3,450-500 EMV,111,107.87,110.0,121.6,124.13,116.6,113.23,123.51,114.66,108.66,112.9,120.22,135.36,115.69
2011,Feeder Bulls: Small and Medium 3,500-550 EMW,34,86.0,103.0,109.97,,111.43,,,106.64,104.0,110.19,108.51,,107.04
2011,Feeder Bulls: Small and Medium 3,550-600 EMX,8,,,,,100.66,,,114.0,,93.0,107.0,,104.74
2011,Feeder Bulls: Small and Medium 3,600-650 EMY,3,91.0,,,,,,,,,,,,91.0
2011,Feeder Bulls: Small and Medium 3,650-700 EMZ,1,76.0,,,,,,,,,,,,76.0
2011,Feeder Bulls: Small and Medium 3,700-750 ENA,4,86.0,,,,,,,,,,,,86.0
2011,Feeder Bulls: Small and Medium 3,800-850 ENC,2,77.49,,,,,,,,,,,,77.49
2011,Feeder Heifers: Large 1,250-300 DLB,2,,138.0,138.0,,,,,,,,,,138.0
2011,Feeder Heifers: Large 1,300-350 DLC,3,120.5,,135.0,,,,,,,,,,125.33
2011,Feeder Heifers: Large 1,350-400 DLD,12,119.61,117.87,133.78,138.0,,,,,,,,,124.38
2011,Feeder Heifers: Large 1,400-450 DLE,19,120.0,125.0,126.62,128.0,,121.0,,120.0,110.0,,,,123.13
2011,Feeder Heifers: Large 1,450-500 DLF,10,,109.92,,130.0,,,116.93,112.26,,115.0,,,114.73
2011,Feeder Heifers: Large 1,500-550 DLG,18,106.99,108.0,124.24,121.22,,107.0,,110.2,107.0,,,,114.89
2011,Feeder Heifers: Large 1,550-600 DLH,13,107.0,,123.0,112.0,,105.0,110.51,108.5,102.5,,,,108.91
2011,Feeder Heifers: Large 1,600-650 DLI,10,98.54,100.0,113.0,117.0,,100.0,109.0,107.0,97.0,107.0,,,104.67
2011,Feeder Heifers: Large 1,650-700 DLJ,3,,98.0,105.0,,,,,104.5,,,,,102.54
2011,Feeder Heifers: Large 1,700-750 DLK,1,,,,,,,,,,111.0,,,111.0
2011,Feeder Heifers: Large 1,750-800 DLL,2,,90.0,,,,,,96.0,,,,,93.06
2011,Feeder Heifers: Large 1,800-850 DLM,5,,,99.0,,,,,,,101.5,,,100.99
2011,Feeder Heifers: Large 1,850-900 DLN,3,,,,96.92,,104.0,,,,,,,99.29
2011,Feeder Heifers: Large 1,900-950 DLO,2,,82.0,,99.0,,,,,,,,,90.62
2011,Feeder Heifers: Medium 1,250-300 DKB,1,,,,,139.0,,,,,,,,139.0
2011,Feeder Heifers: Medium 1,400-450 DKE,1,,118.0,,,,,,,,,,,118.0
2011,Feeder Heifers: Medium 1,700-750 DKK,1,,,,,,,,,2.0,,,,2.0
2011,Feeder Heifers: Medium and Large 1,200-250 EUG,159,148.54,156.52,172.59,169.27,143.26,149.97,154.65,150.22,143.78,148.83,161.05,163.5,158.67
2011,Feeder Heifers: Medium and Large 1,250-300 EUH,328,135.59,145.3,156.19,149.78,143.03,142.13,150.41,144.27,135.87,141.68,152.6,160.9,146.39
2011,Feeder Heifers: Medium and Large 1,300-350 EUI,"1,038",131.11,137.79,150.76,148.82,140.65,135.84,140.51,135.89,131.13,136.31,143.22,152.09,139.14
2011,Feeder Heifers: Medium and Large 1,350-400 EUJ,"1,605",126.01,132.93,145.52,144.04,131.88,131.78,135.91,128.61,125.74,128.54,135.55,144.45,133.73
2011,Feeder Heifers: Medium and Large 1,400-450 EUK,"2,408",121.59,128.53,141.25,140.87,127.56,125.03,132.3,123.58,120.04,122.58,129.82,139.4,129.43
2011,Feeder Heifers: Medium and Large 1,450-500 EUL,"3,182",118.69,125.64,137.68,136.87,125.0,121.0,127.88,121.86,115.89,118.51,123.09,134.07,125.01
2011,Feeder Heifers: Medium and Large 1,500-550 EUM,"3,245",114.63,121.5,133.18,131.53,121.24,118.35,125.62,119.78,112.28,114.79,119.17,129.79,121.4
2011,Feeder Heifers: Medium and Large 1,550-600 EUN,"3,050",112.16,116.67,127.23,126.55,118.75,116.02,124.99,116.77,110.5,113.43,119.43,125.26,118.39
2011,Feeder Heifers: Medium and Large 1,600-650 EUO,"2,324",107.24,113.91,122.09,122.45,115.21,113.76,120.22,114.73,109.16,112.23,116.33,121.71,115.0
2011,Feeder Heifers: Medium and Large 1,650-700 EUP,"1,514",110.07,109.41,115.89,116.83,110.73,112.53,118.08,116.38,107.44,109.72,112.37,118.28,112.67
2011,Feeder Heifers: Medium and Large 1,700-750 EUQ,865,103.56,109.06,109.27,112.25,114.02,105.84,111.74,108.91,104.15,107.98,110.83,113.05,109.14
2011,Feeder Heifers: Medium and Large 1,750-800 EUR,377,101.0,104.23,106.56,110.4,103.85,104.69,108.02,105.35,98.95,105.28,107.04,116.31,106.65
2011,Feeder Heifers: Medium and Large 1,800-850 EUS,143,101.52,98.32,100.45,107.1,99.96,98.42,104.66,102.27,94.66,106.32,102.32,,101.29
2011,Feeder Heifers: Medium and Large 1,850-900 EUT,70,87.26,91.16,98.58,103.93,98.96,103.89,102.2,104.0,95.75,92.99,96.92,,99.6
2011,Feeder Heifers: Medium and Large 1,900-950 EUA,57,,87.81,94.24,95.62,97.69,106.27,102.99,95.0,,,99.83,,97.39
2011,Feeder Heifers: Medium and Large 1,950-1000 EUB,33,,89.65,98.25,94.8,84.0,103.0,96.0,95.0,,,97.0,90.0,95.43
2011,Feeder Heifers: Medium and Large 1,1000-1050 EUC,47,,85.16,,95.0,97.5,97.01,95.0,,,,92.0,,93.53
2011,Feeder Heifers: Small and Medium 1,250-300 DMB,3,,137.91,142.5,,,,,,,,,,139.52
2011,Feeder Heifers: Small and Medium 1,300-350 DMC,20,130.0,120.57,140.44,152.0,,,,,,,137.5,137.82,137.0
2011,Feeder Heifers: Small and Medium 1,350-400 DMD,33,118.66,125.95,131.35,138.28,,,,123.0,,121.48,141.0,132.0,126.33
2011,Feeder Heifers: Small and Medium 1,400-450 DME,20,116.58,120.51,135.8,129.3,,,,,112.0,,,,124.66
2011,Feeder Heifers: Small and Medium 1,450-500 DMF,29,110.28,116.0,125.14,134.0,,115.57,124.0,,,,126.94,131.0,122.34
2011,Feeder Heifers: Small and Medium 1,500-550 DMG,33,107.58,112.09,130.88,126.08,110.0,,,117.5,107.93,112.5,117.5,125.0,117.58
2011,Feeder Heifers: Small and Medium 1,550-600 DMH,18,110.0,113.71,121.01,120.98,,115.0,,,,109.0,,,116.67
2011,Feeder Heifers: Small and Medium 1,600-650 DMI,7,107.0,111.0,107.0,117.0,,,,,,108.0,111.98,,110.57
2011,Feeder Heifers: Small and Medium 1,650-700 DMJ,3,100.0,,,110.0,,,,,,,109.0,,106.37
2011,Feeder Heifers: Small and Medium 1,700-750 DMK,3,,,102.0,,,,,,,,100.0,,101.35
2011,Feeder Heifers: Small and Medium 1,750-800 DML,1,93.0,,,,,,,,,,,,93.0
2011,Feeder Heifers: Medium and Large 1-2,500-550 DOG,136,,,,,,,127.0,122.75,,,,,124.5
2011,Feeder Heifers: Medium and Large 1-2,550-600 DOH,52,,125.0,,,,,,,118.5,,,,120.9
2011,Feeder Heifers: Medium and Large 1-2,600-650 DOI,118,,118.17,128.75,,,,,,115.5,116.1,,,124.06
2011,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,291,,119.0,,122.4,,119.0,,106.25,,,,,119.24
2011,Feeder Heifers: Medium and Large 1-2,700-750 DOK,16,,,,,,,,115.73,,,,,115.73
2011,Feeder Heifers: Medium and Large 1-2,750-800 DOL,28,,,,,,,,115.49,,,,,115.49
2011,Feeder Heifers: Medium and Large 1-2,800-850 DOM,66,,,,108.0,,105.25,,111.63,,,,,108.79
2011,Feeder Heifers: Medium and Large 1-2,850-900 DON,69,,,96.7,113.5,99.0,,,,,,,,101.47
2011,Feeder Heifers: Small and Medium 1-2,450-500 ESY,1,,,,,,,,,,,114.0,,114.0
2011,Feeder Heifers: Large 2,200-250 DRA,2,,,137.98,,,,,,,,,,137.98
2011,Feeder Heifers: Large 2,250-300 DRB,9,,132.95,137.66,,,,,137.5,,,,,135.61
2011,Feeder Heifers: Large 2,300-350 DRC,12,121.97,122.64,133.44,129.7,,,,,,,,,128.17
2011,Feeder Heifers: Large 2,350-400 DRD,34,114.16,116.64,129.09,129.88,,115.0,119.0,111.0,110.25,,,,120.95
2011,Feeder Heifers: Large 2,400-450 DRE,47,111.0,116.02,126.68,132.27,116.0,,,112.87,104.59,110.02,122.0,,116.01
2011,Feeder Heifers: Large 2,450-500 DRF,53,106.57,108.9,122.5,122.96,118.62,114.51,117.0,107.35,103.11,111.0,108.0,,111.81
2011,Feeder Heifers: Large 2,500-550 DRG,59,101.03,110.7,117.95,119.46,,110.0,105.0,106.47,100.57,106.3,115.63,116.33,108.26
2011,Feeder Heifers: Large 2,550-600 DRH,38,99.01,101.75,118.67,120.0,,110.5,,106.77,101.46,108.67,119.0,,106.7
2011,Feeder Heifers: Large 2,600-650 DRI,16,89.35,103.51,108.97,101.0,102.0,,105.0,100.99,93.5,,,,99.83
2011,Feeder Heifers: Large 2,650-700 DRJ,9,76.0,101.0,93.0,105.0,100.0,,,92.44,,,,108.0,95.58
2011,Feeder Heifers: Large 2,700-750 DRK,6,,85.68,91.0,95.0,94.0,,,90.0,,,,,90.29
2011,Feeder Heifers: Large 2,750-800 DRL,3,,85.0,,,,,,,,99.0,,95.0,92.92
2011,Feeder Heifers: Large 2,800-850 DRM,4,,73.04,,,,,,,79.0,95.0,,,79.97
2011,Feeder Heifers: Large 2,850-900 DRN,2,79.0,70.0,,,,,,,,,,,74.58
2011,Feeder Heifers: Medium 2,350-400 DSD,1,,,,,,,,,,,132.0,,132.0
2011,Feeder Heifers: Medium and Large 2,200-250 QKB,346,133.8,141.62,156.65,154.01,139.58,138.61,144.36,144.02,138.6,138.08,143.82,160.81,143.16
2011,Feeder Heifers: Medium and Large 2,250-300 QKC,"1,054",129.01,135.44,147.51,146.76,134.7,129.98,140.3,143.38,131.1,134.44,141.82,151.2,137.74
2011,Feeder Heifers: Medium and Large 2,300-350 QKD,"2,425",125.03,130.35,142.24,141.18,129.96,125.81,133.71,129.32,124.36,128.2,134.49,141.63,132.32
2011,Feeder Heifers: Medium and Large 2,350-400 QKE,"4,062",121.14,126.22,138.68,137.63,124.62,122.0,127.59,123.0,117.97,121.5,126.1,135.43,127.45
2011,Feeder Heifers: Medium and Large 2,400-450 QKF,"5,722",117.09,122.65,134.82,134.52,122.07,118.22,124.14,119.67,114.67,116.92,121.89,131.93,123.19
2011,Feeder Heifers: Medium and Large 2,450-500 QKG,"6,119",113.38,119.19,130.11,130.03,118.82,116.51,122.25,116.55,110.48,113.19,117.59,127.03,119.03
2011,Feeder Heifers: Medium and Large 2,500-550 QKH,"5,411",109.15,115.81,125.51,124.87,114.67,113.1,119.28,114.25,108.64,110.55,114.23,122.16,115.34
2011,Feeder Heifers: Medium and Large 2,550-600 QKI,"4,084",106.08,111.79,121.49,121.21,113.17,111.26,116.34,111.09,106.22,108.53,112.12,118.7,112.35
2011,Feeder Heifers: Medium and Large 2,600-650 QKJ,"2,735",102.97,107.91,118.0,119.09,110.0,107.67,114.86,108.65,104.84,107.5,111.54,114.44,110.5
2011,Feeder Heifers: Medium and Large 2,650-700 QKK,"1,290",99.73,103.69,110.02,112.12,107.24,106.27,110.68,107.6,102.51,105.37,106.97,110.99,106.52
2011,Feeder Heifers: Medium and Large 2,700-750 QKL,637,95.1,102.28,105.94,108.93,103.79,100.9,109.38,104.51,98.72,101.5,107.8,106.91,103.72
2011,Feeder Heifers: Medium and Large 2,750-800 QKM,464,92.34,94.01,101.57,113.99,98.48,99.7,105.34,98.97,95.11,97.88,105.9,106.98,102.0
2011,Feeder Heifers: Medium and Large 2,800-850 QKN,142,86.65,90.05,97.41,100.25,94.79,94.63,114.0,92.34,96.74,96.23,98.77,91.03,94.56
2011,Feeder Heifers: Medium and Large 2,850-900 QKO,83,82.02,88.52,92.98,96.87,85.72,89.0,104.0,88.0,87.85,92.66,93.03,98.0,90.9
2011,Feeder Heifers: Medium and Large 2,900-950 QKA,51,78.56,77.5,86.44,94.49,84.0,80.0,92.0,,92.5,99.0,,,89.21
2011,Feeder Heifers: Small and Medium 2,200-250 CWA,16,125.5,134.71,141.19,145.0,140.0,,,,,,,156.0,137.82
2011,Feeder Heifers: Small and Medium 2,250-300 CWB,40,123.65,126.18,136.73,139.21,,122.0,128.0,,,,129.21,150.0,132.36
2011,Feeder Heifers: Small and Medium 2,300-350 CWC,152,117.18,124.96,135.32,134.72,115.72,118.97,124.76,115.99,113.65,118.0,127.25,132.87,126.87
2011,Feeder Heifers: Small and Medium 2,350-400 CWD,279,111.67,119.63,133.08,131.02,121.62,115.79,118.71,117.07,114.5,112.43,115.87,131.96,121.56
2011,Feeder Heifers: Small and Medium 2,400-450 CWE,213,110.49,119.26,129.74,127.57,115.0,107.45,112.52,112.51,105.81,110.36,121.2,125.0,115.65
2011,Feeder Heifers: Small and Medium 2,450-500 CWF,171,106.87,113.8,122.82,129.35,113.18,112.33,116.31,112.53,106.18,107.0,111.07,122.78,112.47
2011,Feeder Heifers: Small and Medium 2,500-550 CWG,126,103.48,108.08,125.84,117.74,111.06,108.0,109.0,105.32,103.3,105.86,108.0,118.44,108.73
2011,Feeder Heifers: Small and Medium 2,550-600 CWH,35,103.0,106.24,119.42,119.04,106.0,113.05,108.55,102.34,107.0,104.0,105.0,118.0,109.99
2011,Feeder Heifers: Small and Medium 2,600-650 CWI,15,93.92,87.97,109.0,114.0,,95.0,,107.0,,,99.36,,97.18
2011,Feeder Heifers: Small and Medium 2,650-700 CWJ,7,86.0,100.0,96.53,117.0,,,,,,,,,96.91
2011,Feeder Heifers: Small and Medium 2,700-750 CWK,4,84.25,,,90.0,,,,,,,,,85.71
2011,Feeder Heifers: Small and Medium 2,750-800 CWL,1,,80.0,,,,,,,,,,,80.0
2011,Feeder Heifers: Medium and Large 2-3,550-600 GFX,12,,,,,,,,,105.0,,,,105.0
2011,Feeder Heifers: Large 3,200-250 EIM,1,,,,132.5,,,,,,,,,132.5
2011,Feeder Heifers: Large 3,250-300 EIN,3,110.5,110.0,,,,,,,,,,,110.34
2011,Feeder Heifers: Large 3,300-350 EIO,6,104.6,,120.0,132.5,,,,,,,,,116.89
2011,Feeder Heifers: Large 3,350-400 EIP,8,,112.0,117.81,125.0,,,,,,,,,117.2
2011,Feeder Heifers: Large 3,400-450 EIQ,4,94.29,,114.5,,,,,,,,,,104.21
2011,Feeder Heifers: Large 3,450-500 EIR,4,,,103.0,109.51,,,,,,,,,106.29
2011,Feeder Heifers: Large 3,500-550 EIS,3,100.0,,110.0,,,,,,,,,,103.41
2011,Feeder Heifers: Large 3,550-600 EIT,5,,,96.5,103.0,,,,,,,,,97.78
2011,Feeder Heifers: Large 3,600-650 EIU,3,75.0,113.0,97.5,,,,,,,,,,95.18
2011,Feeder Heifers: Large 3,650-700 EIV,4,75.0,,87.0,90.0,,84.0,,,,,,,84.0
2011,Feeder Heifers: Large 3,750-800 EIX,1,,,,85.0,,,,,,,,,85.0
2011,Feeder Heifers: Medium and Large 3,200-250 EHU,245,127.21,130.28,145.8,147.0,134.84,133.49,136.65,139.77,130.14,134.2,141.33,151.08,137.0
2011,Feeder Heifers: Medium and Large 3,250-300 EHV,630,123.33,126.44,140.44,140.22,129.82,125.81,135.49,129.89,124.49,128.11,132.8,141.13,131.43
2011,Feeder Heifers: Medium and Large 3,300-350 EHW,"1,624",117.82,122.02,134.88,134.84,123.98,119.14,126.38,121.87,116.41,119.51,123.78,132.49,124.97
2011,Feeder Heifers: Medium and Large 3,350-400 EHX,"2,627",113.48,118.39,130.17,130.99,120.1,116.04,121.22,117.34,112.82,114.22,118.23,125.31,120.55
2011,Feeder Heifers: Medium and Large 3,400-450 EHY,"2,963",110.0,114.47,125.19,127.17,116.71,111.96,118.73,114.42,108.57,110.51,114.09,121.66,116.04
2011,Feeder Heifers: Medium and Large 3,450-500 EHZ,"2,703",106.09,111.22,121.62,122.77,113.15,110.02,116.95,111.79,105.47,107.28,109.96,116.87,112.59
2011,Feeder Heifers: Medium and Large 3,500-550 EIA,"1,902",101.05,105.8,117.1,118.57,110.07,106.48,113.14,108.49,102.44,104.96,107.12,109.81,108.58
2011,Feeder Heifers: Medium and Large 3,550-600 EIB,"1,012",97.55,101.29,111.86,114.81,108.36,102.98,109.98,106.05,100.05,101.23,103.74,108.62,105.06
2011,Feeder Heifers: Medium and Large 3,600-650 EIC,474,92.87,97.83,106.16,108.74,103.73,99.82,107.71,105.33,97.65,99.18,101.0,104.96,101.97
2011,Feeder Heifers: Medium and Large 3,650-700 EID,229,88.09,91.15,102.28,106.18,101.12,97.04,101.59,100.24,92.88,95.5,99.58,107.22,98.46
2011,Feeder Heifers: Medium and Large 3,700-750 EIE,120,81.72,89.9,100.27,100.03,93.3,89.83,90.91,96.25,89.76,97.0,94.98,100.0,93.72
2011,Feeder Heifers: Medium and Large 3,750-800 EIF,70,81.4,85.91,91.07,94.61,95.19,89.91,100.0,95.64,85.05,93.04,92.67,86.46,90.87
2011,Feeder Heifers: Medium and Large 3,800-850 EIG,15,,87.23,88.49,90.0,,70.0,,88.64,85.0,81.51,87.0,,85.82
2011,Feeder Heifers: Medium and Large 3,900-950 EII,1,73.0,,,,,,,,,,,,73.0
2011,Feeder Heifers: Medium and Large 3,950-1000 EIJ,1,,,,,81.0,,,,,,,,81.0
2011,Feeder Heifers: Small and Medium 3,200-250 EGO,42,113.95,122.45,130.98,138.0,125.62,126.67,,120.51,124.84,130.32,133.08,140.0,126.24
2011,Feeder Heifers: Small and Medium 3,250-300 EGP,75,116.98,118.59,128.35,126.41,128.14,123.25,124.0,127.31,120.58,121.1,126.15,,123.06
2011,Feeder Heifers: Small and Medium 3,300-350 EGQ,127,112.35,114.8,125.9,126.79,121.1,113.77,122.0,124.49,115.75,116.33,117.96,136.8,119.43
2011,Feeder Heifers: Small and Medium 3,350-400 EGR,229,107.18,109.12,121.72,123.13,118.22,113.68,116.95,118.62,113.3,114.76,112.8,126.8,116.23
2011,Feeder Heifers: Small and Medium 3,400-450 EGS,212,104.18,102.96,120.67,120.35,114.27,109.57,116.0,114.45,107.68,111.1,111.54,126.35,112.82
2011,Feeder Heifers: Small and Medium 3,450-500 EGT,220,101.37,98.26,118.74,118.57,107.35,103.42,115.0,112.04,105.56,106.13,106.9,122.82,108.83
2011,Feeder Heifers: Small and Medium 3,500-550 EGU,85,90.58,90.0,116.28,,109.13,,111.0,104.96,104.45,104.17,105.0,113.01,105.41
2011,Feeder Heifers: Small and Medium 3,550-600 EGV,8,,,98.71,106.0,,,,102.0,,90.49,103.0,,98.5
2011,Feeder Heifers: Small and Medium 3,600-650 EGW,1,81.0,,,,,,,,,,,,81.0
2011,Feeder Heifers: Small and Medium 3,650-700 EGX,2,,,90.0,96.0,,,,,,,,,92.93
