,Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
1,2005,Feeder Steers: Medium and Large 1,250-300 CCB,271,168.25,168.05,177.51,184.39,182.78,184.91,166.31,166.4,173.33,172.58,173.84,180.73,175.45
2,2005,Feeder Steers: Medium and Large 1,300-350 CCC,571,154.07,157.95,164.39,170.76,169.15,167.73,151.77,155.78,161.76,156.54,160.17,162.32,162.21
3,2005,Feeder Steers: Medium and Large 1,350-400 CCD,646,142.22,146.48,152.3,157.19,150.72,154.3,143.02,143.26,147.59,145.51,144.8,146.89,147.75
4,2005,Feeder Steers: Medium and Large 1,400-450 CCE,"1,296",133.54,137.29,140.24,146.78,142.65,140.71,130.75,133.96,135.65,134.59,136.34,138.52,137.59
5,2005,Feeder Steers: Medium and Large 1,450-500 CCF,"1,406",124.3,127.51,129.33,137.86,136.43,130.95,122.28,124.24,124.48,124.62,125.04,128.12,127.82
6,2005,Feeder Steers: Medium and Large 1,500-550 CCG,"1,536",119.16,121.29,124.1,128.01,128.99,124.54,117.29,118.13,118.01,116.79,119.5,123.18,121.32
7,2005,Feeder Steers: Medium and Large 1,550-600 CCH,"1,478",112.11,114.99,119.8,120.43,123.44,117.68,113.23,114.96,114.8,112.95,115.62,117.39,116.18
8,2005,Feeder Steers: Medium and Large 1,600-650 CCI,"1,185",108.74,109.27,114.16,116.37,116.95,115.34,109.5,112.05,111.26,111.34,112.14,115.13,112.05
9,2005,Feeder Steers: Medium and Large 1,650-700 CCJ,"1,004",105.23,103.13,108.88,110.53,109.09,112.46,106.69,109.0,109.39,109.36,109.71,111.08,108.57
10,2005,Feeder Steers: Medium and Large 1,700-750 CCK,829,99.56,98.74,102.6,110.15,106.66,106.32,101.88,106.62,105.54,104.68,109.63,109.87,105.74
11,2005,Feeder Steers: Medium and Large 1,750-800 CCL,216,94.32,97.0,101.74,106.23,104.37,102.71,95.99,99.81,102.62,103.76,103.63,102.86,100.91
12,2005,Feeder Steers: Medium and Large 1,800-850 CCM,221,91.18,95.71,94.78,100.89,100.05,96.86,90.49,96.11,99.82,98.19,97.23,103.87,97.43
13,2005,Feeder Steers: Medium and Large 1,850-900 CCN,64,90.0,90.65,86.0,93.59,96.14,95.86,,,95.22,87.51,93.0,94.66,93.72
14,2005,Feeder Steers: Medium and Large 1,900-950 CCO,29,86.5,87.0,93.0,85.0,88.49,95.55,,90.0,,89.0,88.66,,92.56
15,2005,Feeder Steers: Medium and Large 1,950-1000 CCP,5,,80.0,,,,,,,80.0,,86.0,86.0,82.42
16,2005,Feeder Steers: Medium and Large 1,1000-1050 CCQ,8,,80.0,,,,,,76.0,,,,,76.48
17,2005,Feeder Steers: Medium and Large 1,1050-1100 CCR,3,,79.99,,,,,,,,,,,79.99
0,2005,Feeder Steers: Small and Medium 1,250-300 DCB,2,,,160.0,160.0,,,,,,,,,160.0
1,2005,Feeder Steers: Small and Medium 1,300-350 DCC,8,147.86,,153.31,160.0,,,,,,,,150.0,151.02
2,2005,Feeder Steers: Small and Medium 1,350-400 DCD,53,129.65,142.16,141.37,144.82,138.0,,126.0,130.0,,135.0,,133.0,137.71
3,2005,Feeder Steers: Small and Medium 1,400-450 DCE,52,122.63,131.94,131.52,138.98,131.4,131.64,,125.75,120.0,127.3,122.0,,128.44
4,2005,Feeder Steers: Small and Medium 1,450-500 DCF,88,120.31,122.23,123.0,126.62,126.76,121.85,117.0,116.0,114.37,110.0,116.0,,120.61
5,2005,Feeder Steers: Small and Medium 1,500-550 DCG,57,113.43,115.74,119.75,121.55,122.43,117.81,115.51,114.78,115.0,111.0,,,117.67
6,2005,Feeder Steers: Small and Medium 1,550-600 DCH,35,107.05,107.93,115.6,112.01,115.38,117.0,,107.97,107.73,111.0,106.0,110.0,110.96
7,2005,Feeder Steers: Small and Medium 1,600-650 DCI,37,101.39,109.08,108.4,110.49,112.34,115.0,104.0,104.49,107.0,106.74,107.0,112.0,107.88
8,2005,Feeder Steers: Small and Medium 1,650-700 DCJ,19,98.64,95.99,,108.0,108.05,96.0,,,,,,,102.55
9,2005,Feeder Steers: Small and Medium 1,700-750 DCK,9,95.73,94.0,100.0,102.0,104.0,,,,,,,,98.1
10,2005,Feeder Steers: Small and Medium 1,750-800 DCL,2,88.5,,,,,,,,,,,,88.5
11,2005,Feeder Steers: Small and Medium 1,800-850 DCM,3,84.19,,,,,,,,,,,90.0,86.16
0,2005,Feeder Steers: Small 1,450-500 DDF,1,,14.0,,,,,,,,,,,14.0
0,2005,Feeder Steers: Medium and Large 1-2,450-500 DEF,61,118.0,,,133.35,,,,,,,,,130.63
1,2005,Feeder Steers: Medium and Large 1-2,500-550 DEG,44,,,,,,,,,,,125.25,,125.25
2,2005,Feeder Steers: Medium and Large 1-2,550-600 DEH,264,,108.0,,,,,124.62,109.19,,,124.0,,118.25
3,2005,Feeder Steers: Medium and Large 1-2,600-650 DEI,152,,108.0,114.0,,,,112.0,,,,113.82,,112.35
4,2005,Feeder Steers: Medium and Large 1-2,650-700 DEJ,380,107.5,,,,,,,113.3,,106.4,,,109.12
5,2005,Feeder Steers: Medium and Large 1-2,700-750 DEK,316,101.0,97.0,,,,,97.75,109.7,111.0,,,113.88,109.78
6,2005,Feeder Steers: Medium and Large 1-2,750-800 DEL,88,101.5,,94.0,,,,,,,103.5,,,102.26
7,2005,Feeder Steers: Medium and Large 1-2,800-850 DEM,185,,,,105.0,,,96.0,,,,,,101.98
0,2005,Feeder Steers: Small and Medium 1-2,400-450 ESK,9,,,,,125.0,,,,,,,,125.0
1,2005,Feeder Steers: Small and Medium 1-2,450-500 ESL,3,,,,,124.0,,,,,,,,124.0
2,2005,Feeder Steers: Small and Medium 1-2,550-600 ESN,6,,,,,,,,,,,,106.0,106.0
0,2005,Feeder Steers: Large 2,300-350 DJC,14,,,147.5,,,,,,,,145.0,,145.19
1,2005,Feeder Steers: Large 2,350-400 DJD,5,,,136.0,127.0,,,,,,,120.0,142.96,133.41
2,2005,Feeder Steers: Large 2,400-450 DJE,28,110.0,,,122.49,,,,116.0,,121.19,123.0,125.0,122.04
3,2005,Feeder Steers: Large 2,450-500 DJF,22,116.49,114.5,122.0,126.78,120.0,,,113.96,,115.94,113.0,118.0,117.7
4,2005,Feeder Steers: Large 2,500-550 DJG,16,114.0,108.07,112.5,116.78,,,,,,108.47,112.35,,112.33
5,2005,Feeder Steers: Large 2,550-600 DJH,20,101.4,105.84,107.58,102.65,,,,106.48,,105.0,107.28,109.0,105.71
6,2005,Feeder Steers: Large 2,600-650 DJI,20,99.39,99.99,105.25,104.99,107.0,,,,,101.99,104.0,,102.78
7,2005,Feeder Steers: Large 2,650-700 DJJ,7,97.25,,,106.0,96.0,,,95.0,,100.0,99.0,,98.62
8,2005,Feeder Steers: Large 2,700-750 DJK,16,94.0,,,103.0,,,,,,,98.0,,94.82
9,2005,Feeder Steers: Large 2,750-800 DJL,2,,,,100.0,99.0,,,,,,,,99.49
10,2005,Feeder Steers: Large 2,950-1000 DJP,3,82.0,,,,85.0,,,,,,,87.0,84.64
0,2005,Feeder Steers: Medium and Large 2,200-250 DHA,160,162.83,167.29,173.58,180.72,184.36,177.67,162.28,167.07,173.15,168.76,174.42,178.74,173.86
1,2005,Feeder Steers: Medium and Large 2,250-300 DHB,483,155.84,159.51,169.42,173.51,171.84,166.95,159.05,161.51,161.47,161.19,161.41,166.51,164.64
2,2005,Feeder Steers: Medium and Large 2,300-350 DHC,"1,387",148.07,149.52,155.54,161.77,158.76,155.47,144.47,147.19,150.41,147.07,149.33,152.93,151.52
3,2005,Feeder Steers: Medium and Large 2,350-400 DHD,"2,209",136.56,139.53,143.03,148.13,147.2,142.51,134.95,135.74,138.82,137.51,136.66,139.85,139.75
4,2005,Feeder Steers: Medium and Large 2,400-450 DHE,"3,641",128.37,130.61,134.47,140.42,137.78,133.16,126.93,127.74,129.11,127.3,129.24,131.07,130.77
5,2005,Feeder Steers: Medium and Large 2,450-500 DHF,"4,386",118.49,121.14,124.49,130.13,130.99,125.56,119.14,119.08,119.97,118.92,120.86,122.28,121.91
6,2005,Feeder Steers: Medium and Large 2,500-550 DHG,"4,765",115.0,116.1,119.24,124.16,123.82,119.68,114.11,114.86,114.25,114.28,114.49,117.37,116.28
7,2005,Feeder Steers: Medium and Large 2,550-600 DHH,"4,386",108.28,110.7,114.4,117.81,118.4,115.66,110.56,111.38,111.01,110.71,110.6,113.82,112.01
8,2005,Feeder Steers: Medium and Large 2,600-650 DHI,"3,560",102.92,105.24,109.34,112.79,114.0,111.57,109.0,108.13,108.85,107.73,108.12,110.15,108.66
9,2005,Feeder Steers: Medium and Large 2,650-700 DHJ,"1,889",100.75,99.49,105.67,108.57,108.75,107.32,104.48,105.02,104.99,108.0,103.96,107.29,105.4
10,2005,Feeder Steers: Medium and Large 2,700-750 DHK,"1,220",94.45,96.07,100.01,103.78,103.52,103.44,98.93,101.55,102.02,103.11,106.23,108.48,102.85
11,2005,Feeder Steers: Medium and Large 2,750-800 DHL,481,92.23,94.28,95.24,100.09,99.49,97.73,102.47,95.93,97.14,99.74,97.57,99.47,98.52
12,2005,Feeder Steers: Medium and Large 2,800-850 DHM,299,88.31,93.43,86.18,93.92,95.62,92.85,103.98,95.41,94.12,94.0,92.38,105.22,98.73
13,2005,Feeder Steers: Medium and Large 2,850-900 DHN,695,,89.19,87.37,91.22,91.67,91.69,104.37,89.98,90.04,,,,103.25
14,2005,Feeder Steers: Medium and Large 2,900-950 DHO,25,83.5,81.83,80.0,84.71,83.99,,,76.97,80.0,76.97,83.0,100.5,86.34
15,2005,Feeder Steers: Medium and Large 2,950-1000 DHP,7,77.0,,79.0,84.0,86.98,,69.5,,71.0,,,,79.18
16,2005,Feeder Steers: Medium and Large 2,1000-1050 DHQ,1,,,,,,,78.0,,,,,,78.0
17,2005,Feeder Steers: Medium and Large 2,1050-1100 DHR,2,,74.0,,,,,,68.5,,,,,71.21
0,2005,Feeder Steers: Small and Medium 2,200-250 CFA,2,150.0,,,,,,,,172.5,,,,161.01
1,2005,Feeder Steers: Small and Medium 2,250-300 CFB,4,,159.0,,164.2,,,,,,,135.0,,155.64
2,2005,Feeder Steers: Small and Medium 2,300-350 CFC,28,137.4,142.02,134.72,146.99,142.0,,,136.73,,130.0,,138.51,138.89
3,2005,Feeder Steers: Small and Medium 2,350-400 CFD,133,128.68,131.56,138.09,141.81,139.45,135.93,130.98,125.94,127.42,134.69,126.01,134.9,133.41
4,2005,Feeder Steers: Small and Medium 2,400-450 CFE,190,119.52,121.92,126.7,131.52,129.37,126.22,120.43,118.67,122.97,118.47,120.28,123.89,123.7
5,2005,Feeder Steers: Small and Medium 2,450-500 CFF,173,115.03,112.73,121.06,124.41,125.45,117.88,117.94,113.81,111.7,109.91,114.29,115.86,116.57
6,2005,Feeder Steers: Small and Medium 2,500-550 CFG,140,108.08,108.93,111.36,117.74,120.94,116.52,107.03,110.33,109.63,110.54,109.98,113.0,112.75
7,2005,Feeder Steers: Small and Medium 2,550-600 CFH,96,103.8,103.24,108.0,113.0,111.76,108.47,106.81,103.41,106.78,104.01,103.33,110.0,106.24
8,2005,Feeder Steers: Small and Medium 2,600-650 CFI,37,98.22,97.63,106.0,109.01,105.79,105.17,104.49,101.34,96.98,97.37,,,101.71
9,2005,Feeder Steers: Small and Medium 2,650-700 CFJ,21,95.4,95.0,,104.01,,103.51,,94.65,,,,,98.38
10,2005,Feeder Steers: Small and Medium 2,700-750 CFK,15,93.97,,91.25,98.0,,95.26,,88.94,,97.0,,,92.42
11,2005,Feeder Steers: Small and Medium 2,750-800 CFL,1,,,,,,,,88.0,,,,,88.0
0,2005,Feeder Steers: Medium and Large 2-3,450-500 GFD,22,,,,,,,,115.0,,118.5,,,116.7
1,2005,Feeder Steers: Medium and Large 2-3,500-550 GFE,17,,,,,,,,110.0,115.0,,,,112.94
2,2005,Feeder Steers: Medium and Large 2-3,700-750 GFI,3,,,,,,,,90.0,,,,,90.0
3,2005,Feeder Steers: Medium and Large 2-3,750-800 GFJ,34,,,,,,,,97.0,,,,,97.0
0,2005,Feeder Steers: Large 3,400-450 ECO,3,,,124.0,,126.0,,,,,,112.0,,120.58
1,2005,Feeder Steers: Large 3,450-500 ECP,2,,107.0,,,,,,,,105.0,,,105.98
2,2005,Feeder Steers: Large 3,500-550 ECQ,5,,103.29,,,,,,,,,,109.0,105.63
0,2005,Feeder Steers: Medium and Large 3,200-250 EBS,60,,156.93,163.4,170.43,169.89,166.06,157.19,,161.61,153.2,152.97,166.56,162.48
1,2005,Feeder Steers: Medium and Large 3,250-300 EBT,185,141.16,147.43,153.42,153.77,157.59,158.34,136.99,146.43,148.09,145.32,142.68,157.08,147.14
2,2005,Feeder Steers: Medium and Large 3,300-350 EBU,423,136.61,139.01,140.58,148.07,150.44,144.53,128.76,139.28,137.51,140.06,140.36,142.83,141.17
3,2005,Feeder Steers: Medium and Large 3,350-400 EBV,"1,121",126.91,130.1,132.37,138.76,136.46,133.7,126.84,126.35,125.74,126.97,126.9,130.05,129.37
4,2005,Feeder Steers: Medium and Large 3,400-450 EBW,"1,425",119.04,121.54,124.74,130.46,130.69,125.43,120.86,120.39,120.77,121.54,121.41,123.54,122.9
5,2005,Feeder Steers: Medium and Large 3,450-500 EBX,"1,507",111.34,114.78,116.87,122.56,122.18,118.21,114.9,112.53,112.88,113.51,112.87,114.25,114.65
6,2005,Feeder Steers: Medium and Large 3,500-550 EBY,"1,217",107.4,109.15,111.4,116.69,116.27,112.71,108.5,108.85,107.6,108.1,108.07,110.15,109.62
7,2005,Feeder Steers: Medium and Large 3,550-600 ECZ,895,102.19,103.2,106.65,110.15,111.46,107.33,104.47,105.27,104.8,104.28,104.63,105.75,105.23
8,2005,Feeder Steers: Medium and Large 3,600-650 ECA,580,96.81,97.46,101.39,104.37,107.15,104.8,100.79,100.87,101.19,101.46,101.45,102.99,101.49
9,2005,Feeder Steers: Medium and Large 3,650-700 ECB,262,92.59,92.46,91.44,101.02,100.92,101.84,97.58,98.1,99.33,99.0,98.72,99.86,98.01
10,2005,Feeder Steers: Medium and Large 3,700-750 ECC,106,88.59,88.9,91.73,100.0,93.61,97.48,92.95,94.8,95.03,96.35,93.31,97.01,93.63
11,2005,Feeder Steers: Medium and Large 3,750-800 ECD,49,90.0,91.5,88.48,95.12,95.5,93.3,94.69,89.51,90.74,94.34,92.43,,91.98
12,2005,Feeder Steers: Medium and Large 3,800-850 ECE,14,76.0,75.98,84.0,,91.0,85.99,75.0,,87.51,,,,82.23
13,2005,Feeder Steers: Medium and Large 3,850-900 ECF,6,81.0,,68.0,,,,,,,,,,70.16
14,2005,Feeder Steers: Medium and Large 3,900-950 ECG,2,,80.0,,,,,75.0,,,,,,77.54
15,2005,Feeder Steers: Medium and Large 3,950-1000 ECH,1,,,,,,,,67.0,,,,,67.0
16,2005,Feeder Steers: Medium and Large 3,1000-1050 ECI,1,,,,,,80.0,,,,,,,80.0
0,2005,Feeder Steers: Small and Medium 3,250-300 EAN,6,137.45,135.0,130.0,,,,,,,,135.0,,134.95
1,2005,Feeder Steers: Small and Medium 3,300-350 EAO,13,132.18,130.51,129.1,130.0,,,,,,126.94,,,130.01
2,2005,Feeder Steers: Small and Medium 3,350-400 EAP,18,120.47,126.0,127.42,137.0,129.0,,133.0,,,,118.0,126.24,126.09
3,2005,Feeder Steers: Small and Medium 3,400-450 EAQ,17,112.15,116.51,117.2,,122.0,127.0,,,,118.0,110.0,,117.01
4,2005,Feeder Steers: Small and Medium 3,450-500 EAR,23,109.0,105.0,114.97,,123.0,110.6,110.0,,,,112.0,,111.89
5,2005,Feeder Steers: Small and Medium 3,500-550 EAS,12,103.63,,,,113.48,109.0,,,108.0,,,,107.68
6,2005,Feeder Steers: Small and Medium 3,550-600 EAT,12,95.75,97.0,,,105.5,,,,,,,,97.5
7,2005,Feeder Steers: Small and Medium 3,600-650 EAU,2,91.0,,,,,,,94.5,,,,,92.72
8,2005,Feeder Steers: Small and Medium 3,650-700 EAV,2,,90.0,,,,,,,,,,,90.0
9,2005,Feeder Steers: Small and Medium 3,700-750 EAW,1,83.0,,,,,,,,,,,,83.0
0,2005,Feeder Holstein Steers: Large 3,200-250 EDX,14,,,103.61,,,98.49,,,75.0,82.0,,85.91,88.87
1,2005,Feeder Holstein Steers: Large 3,250-300 EDY,23,,83.71,104.66,,106.46,,81.0,,,,,79.45,90.06
2,2005,Feeder Holstein Steers: Large 3,300-350 EDZ,59,,93.94,107.24,106.0,97.02,,97.0,92.5,,90.0,,76.29,97.14
3,2005,Feeder Holstein Steers: Large 3,350-400 EEA,79,,80.0,97.06,100.04,110.58,113.88,92.0,,,78.57,,70.0,98.63
4,2005,Feeder Holstein Steers: Large 3,400-450 EEB,33,,84.98,88.51,94.29,106.31,104.0,86.49,75.0,,83.0,73.0,,92.91
5,2005,Feeder Holstein Steers: Large 3,450-500 EEC,57,78.51,87.0,84.39,85.44,103.03,106.48,85.19,93.0,,80.95,,85.0,94.17
6,2005,Feeder Holstein Steers: Large 3,500-550 EED,66,71.0,,84.82,86.23,,100.35,84.76,,,,83.62,,87.71
7,2005,Feeder Holstein Steers: Large 3,550-600 EEE,73,,,81.11,87.0,90.37,93.5,71.62,65.51,88.8,82.61,92.89,,88.53
8,2005,Feeder Holstein Steers: Large 3,600-650 EEF,87,84.0,,79.66,74.02,78.96,90.81,84.0,,102.5,78.25,75.0,,93.24
9,2005,Feeder Holstein Steers: Large 3,650-700 EEG,26,,,81.96,,,89.5,,,,,65.0,,82.79
10,2005,Feeder Holstein Steers: Large 3,700-750 EEH,41,76.0,,77.0,76.04,,90.98,78.0,,92.5,60.0,,,87.54
11,2005,Feeder Holstein Steers: Large 3,750-800 EEI,201,,,61.0,95.4,85.0,,81.09,,93.3,70.0,89.51,,91.74
12,2005,Feeder Holstein Steers: Large 3,800-850 EEJ,74,,82.6,75.0,67.27,,73.0,,,83.0,,,,81.82
13,2005,Feeder Holstein Steers: Large 3,850-900 EEK,5,,,70.0,,,,,,78.75,,,,77.0
14,2005,Feeder Holstein Steers: Large 3,950-1000 EEM,2,,,,,75.5,,,,,,,,75.5
0,2005,Feeder Bulls: Large 1,350-400 DUB,1,,,,,,,,,,131.0,,,131.0
1,2005,Feeder Bulls: Large 1,400-450 DUC,1,,,,,,,,,,,,128.0,128.0
2,2005,Feeder Bulls: Large 1,450-500 DUD,6,,104.0,,124.32,,,,,,113.0,119.0,,118.08
3,2005,Feeder Bulls: Large 1,500-550 DUE,8,110.0,104.55,,118.0,,,,,,108.95,111.0,,109.59
4,2005,Feeder Bulls: Large 1,550-600 DUF,3,,,104.0,,,,100.0,104.0,,,,,102.64
0,2005,Feeder Bulls: Medium and Large 1,200-250 CAA,618,172.43,173.51,181.45,189.69,190.17,185.27,172.32,175.98,181.09,186.04,187.57,190.94,183.08
1,2005,Feeder Bulls: Medium and Large 1,250-300 CAB,"1,363",160.21,164.01,171.31,176.99,175.07,169.51,155.67,163.05,166.13,164.71,168.06,170.19,167.97
2,2005,Feeder Bulls: Medium and Large 1,300-350 CAC,"2,530",149.2,154.22,159.62,165.63,162.39,159.02,147.24,150.77,153.59,151.9,152.24,158.01,155.67
3,2005,Feeder Bulls: Medium and Large 1,350-400 CAD,"2,878",139.62,144.35,147.2,152.65,146.21,145.74,137.8,139.6,142.42,142.09,141.54,144.7,143.62
4,2005,Feeder Bulls: Medium and Large 1,400-450 CAE,"3,142",130.95,134.66,136.84,143.33,138.97,136.28,128.1,130.4,132.04,130.91,132.07,134.95,134.23
5,2005,Feeder Bulls: Medium and Large 1,450-500 CAF,"3,209",120.8,124.28,126.95,132.42,131.39,127.38,119.26,121.03,121.54,120.43,121.36,124.26,124.8
6,2005,Feeder Bulls: Medium and Large 1,500-550 CAG,"2,793",112.79,117.82,120.86,125.74,124.62,120.89,114.0,113.97,114.57,112.95,114.36,118.11,117.87
7,2005,Feeder Bulls: Medium and Large 1,550-600 CAH,"2,042",106.63,109.77,114.43,116.84,118.71,115.45,109.57,109.99,109.99,108.77,108.14,112.39,112.05
8,2005,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,338",102.01,104.39,107.62,111.8,112.55,109.41,104.59,105.37,105.27,104.52,104.56,107.87,106.49
9,2005,Feeder Bulls: Medium and Large 1,650-700 CAJ,650,99.31,99.62,104.17,108.14,107.23,107.87,100.19,102.22,100.8,101.04,101.16,104.69,102.82
10,2005,Feeder Bulls: Medium and Large 1,700-750 CAK,352,93.13,94.14,95.74,101.39,100.75,98.18,93.53,96.04,97.32,97.97,97.54,99.81,97.25
11,2005,Feeder Bulls: Medium and Large 1,750-800 CAL,151,89.31,88.99,93.07,97.17,98.85,94.92,90.18,92.28,93.04,94.68,92.92,92.55,93.13
12,2005,Feeder Bulls: Medium and Large 1,800-850 CAM,55,84.85,85.68,88.51,87.5,90.09,85.48,,87.42,84.44,88.12,90.75,97.0,88.11
13,2005,Feeder Bulls: Medium and Large 1,850-900 CAN,14,,83.23,85.52,,,82.98,80.0,83.49,88.0,83.48,81.0,90.0,84.0
14,2005,Feeder Bulls: Medium and Large 1,900-950 CAO,2,74.01,,,,,,,,,,,,74.01
15,2005,Feeder Bulls: Medium and Large 1,950-1000 CAP,1,,,,84.5,,,,,,,,,84.5
0,2005,Feeder Bulls: Small and Medium 1,200-250 DVA,2,145.0,,,,,,,,,,,152.5,148.67
1,2005,Feeder Bulls: Small and Medium 1,250-300 DVB,20,152.06,145.61,158.91,,140.0,,,,,,141.59,150.0,148.8
2,2005,Feeder Bulls: Small and Medium 1,300-350 DVC,143,137.88,139.87,149.28,148.31,147.99,145.79,136.49,,141.23,139.77,141.77,142.5,144.88
3,2005,Feeder Bulls: Small and Medium 1,350-400 DVD,334,129.86,135.43,135.19,136.99,135.37,130.91,121.87,127.63,127.72,133.59,131.63,136.5,132.97
4,2005,Feeder Bulls: Small and Medium 1,400-450 DVE,634,120.97,124.52,126.71,130.7,131.78,122.53,128.83,119.45,123.59,122.45,122.4,126.89,125.54
5,2005,Feeder Bulls: Small and Medium 1,450-500 DVF,615,111.36,114.66,119.29,122.45,120.31,114.35,110.3,113.63,112.4,115.53,113.01,118.85,116.15
6,2005,Feeder Bulls: Small and Medium 1,500-550 DVG,9,,,,,,,,,,,,113.97,113.97
7,2005,Feeder Bulls: Small and Medium 1,550-600 DVH,3,,,,,,,,,,,,109.63,109.63
8,2005,Feeder Bulls: Small and Medium 1,700-750 DVK,1,,,,,,,,,,,,94.0,94.0
0,2005,Feeder Bulls: Medium and Large 1-2,400-450 HAE,44,,,,,139.0,,,127.0,,,,,132.59
0,2005,Feeder Bulls: Small and Medium 1-2,300-350 DXC,3,,,,,138.99,,,,,,,,138.99
1,2005,Feeder Bulls: Small and Medium 1-2,350-400 DXD,1,,,,,134.0,,,,,,,,134.0
2,2005,Feeder Bulls: Small and Medium 1-2,400-450 DXE,6,,,,,124.1,,,,,,,,124.1
3,2005,Feeder Bulls: Small and Medium 1-2,450-500 DXF,12,,,,,118.53,,,,,,,,118.53
0,2005,Feeder Bulls: Large 2,300-350 DXG,7,132.0,,140.0,144.0,,,,,,137.5,136.37,,137.51
1,2005,Feeder Bulls: Large 2,350-400 DXH,16,,,128.96,,134.0,,,,,122.53,124.57,130.39,126.2
2,2005,Feeder Bulls: Large 2,400-450 DXI,36,110.35,117.41,123.29,,132.8,,,115.0,,118.07,119.19,121.59,119.92
3,2005,Feeder Bulls: Large 2,450-500 DXJ,36,112.94,110.44,118.0,123.0,120.0,,110.0,109.0,,107.54,113.06,116.0,112.03
4,2005,Feeder Bulls: Large 2,500-550 DXK,32,103.5,104.31,112.26,111.49,116.96,,,104.67,,,106.95,109.23,109.31
5,2005,Feeder Bulls: Large 2,550-600 DXL,22,100.99,95.78,106.51,109.0,109.44,,94.0,,,99.4,103.0,108.0,102.36
6,2005,Feeder Bulls: Large 2,600-650 DZM,2,,,,,,,,,,,,100.01,100.01
7,2005,Feeder Bulls: Large 2,650-700 DZN,1,,,,,,,,,,,,93.0,93.0
0,2005,Feeder Bulls: Medium and Large 2,200-250 CBA,733,159.93,158.3,165.8,176.18,175.03,170.03,160.56,163.48,168.35,166.15,173.71,172.53,168.05
1,2005,Feeder Bulls: Medium and Large 2,250-300 CBB,"2,213",149.07,153.89,157.65,165.43,165.17,159.13,149.94,152.58,154.8,151.67,153.83,158.27,155.94
2,2005,Feeder Bulls: Medium and Large 2,300-350 CBC,"4,820",142.19,145.16,147.48,154.37,152.38,146.88,138.78,140.33,143.19,141.88,141.96,146.38,144.61
3,2005,Feeder Bulls: Medium and Large 2,350-400 CBD,"7,873",131.77,135.95,138.18,143.59,141.76,136.88,129.77,130.69,132.49,131.72,131.92,134.76,134.53
4,2005,Feeder Bulls: Medium and Large 2,400-450 CBE,"10,152",123.42,126.69,129.55,135.39,134.32,129.47,122.03,123.62,124.22,123.23,124.06,126.16,126.19
5,2005,Feeder Bulls: Medium and Large 2,450-500 CBF,"10,280",114.04,117.28,121.3,126.26,126.35,121.37,115.07,115.52,115.66,114.77,116.1,118.33,117.93
6,2005,Feeder Bulls: Medium and Large 2,500-550 CBG,"8,794",108.21,111.33,114.63,119.64,119.84,115.78,109.93,110.3,109.97,108.44,109.26,112.46,111.81
7,2005,Feeder Bulls: Medium and Large 2,550-600 CBH,"6,034",102.92,105.13,108.92,113.26,113.9,110.33,105.14,105.81,105.6,103.92,105.22,107.89,106.9
8,2005,Feeder Bulls: Medium and Large 2,600-650 CBI,"3,591",98.47,98.77,102.99,108.13,108.46,105.25,101.21,101.52,100.94,100.0,100.58,103.49,102.18
9,2005,Feeder Bulls: Medium and Large 2,650-700 CBJ,"1,811",94.62,95.07,96.91,102.61,102.67,99.34,95.56,97.08,97.07,97.18,97.21,99.76,97.86
10,2005,Feeder Bulls: Medium and Large 2,700-750 CBK,832,90.04,89.56,92.57,96.77,97.4,94.78,91.73,92.15,93.57,92.43,93.06,95.55,93.31
11,2005,Feeder Bulls: Medium and Large 2,750-800 CBL,379,85.36,84.33,85.36,89.77,94.31,91.76,88.12,88.01,89.44,87.59,88.22,92.97,88.67
12,2005,Feeder Bulls: Medium and Large 2,800-850 CBM,80,82.37,81.16,86.0,83.54,88.76,84.59,81.85,84.05,80.25,82.73,83.46,91.0,83.88
13,2005,Feeder Bulls: Medium and Large 2,850-900 CBN,30,,79.5,70.0,,86.01,78.98,72.0,83.0,70.0,79.19,81.28,86.0,80.26
14,2005,Feeder Bulls: Medium and Large 2,900-950 CBO,20,73.5,69.0,70.0,77.99,72.0,74.5,,83.0,80.0,78.55,72.39,,75.71
15,2005,Feeder Bulls: Medium and Large 2,950-1000 CBP,6,,,,71.0,72.18,,,,,,65.0,,69.57
16,2005,Feeder Bulls: Medium and Large 2,1000-1050 CBQ,3,67.0,,,,77.0,,,,,,,,69.64
0,2005,Feeder Bulls: Small and Medium 2,200-250 DYA,27,149.14,158.06,142.5,170.51,155.0,,,158.7,165.0,155.3,157.26,161.18,156.76
1,2005,Feeder Bulls: Small and Medium 2,250-300 DYB,99,141.24,142.55,147.68,150.45,,148.11,147.77,145.17,141.79,143.2,142.85,154.0,145.72
2,2005,Feeder Bulls: Small and Medium 2,300-350 DYC,342,130.24,136.05,136.06,143.81,143.86,139.44,131.39,131.42,132.24,131.87,132.08,134.1,135.7
3,2005,Feeder Bulls: Small and Medium 2,350-400 DYD,772,121.98,125.96,126.05,135.41,135.68,128.51,122.46,119.7,124.24,119.14,122.39,123.8,125.63
4,2005,Feeder Bulls: Small and Medium 2,400-450 DYE,"1,027",113.15,114.9,118.44,128.16,127.43,118.58,113.79,112.81,113.5,109.83,114.17,115.86,116.18
