,Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
17,2009,Feeder Steers: Medium and Large 1,1050-1100 CCR,1,,,,,,,,,,60.0,,,60.0
0,2009,Feeder Steers: Small and Medium 1,300-350 DCC,1,,,,,119.0,,,,,,,,119.0
1,2009,Feeder Steers: Small and Medium 1,350-400 DCD,5,,,,,111.65,102.0,,,108.0,,,104.0,107.41
2,2009,Feeder Steers: Small and Medium 1,400-450 DCE,23,,99.48,,103.0,,,103.53,,103.0,93.82,105.99,105.27,101.88
3,2009,Feeder Steers: Small and Medium 1,450-500 DCF,12,,104.0,,,101.0,94.0,,94.97,,86.03,,94.46,94.97
4,2009,Feeder Steers: Small and Medium 1,500-550 DCG,22,95.21,89.0,101.31,,102.0,,100.0,93.27,91.98,,84.0,,95.32
5,2009,Feeder Steers: Small and Medium 1,550-600 DCH,39,,95.5,86.0,97.0,105.0,98.0,93.88,88.0,83.03,86.75,80.0,86.73,88.43
6,2009,Feeder Steers: Small and Medium 1,600-650 DCI,30,87.0,85.61,87.5,91.67,,92.64,89.89,89.99,88.99,81.52,81.0,81.0,86.89
7,2009,Feeder Steers: Small and Medium 1,650-700 DCJ,15,85.0,81.64,87.0,,93.0,91.0,,90.83,85.5,,84.0,,87.09
8,2009,Feeder Steers: Small and Medium 1,700-750 DCK,7,85.0,80.69,88.0,,,,,91.0,,80.0,,,83.71
9,2009,Feeder Steers: Small and Medium 1,750-800 DCL,7,73.0,,,82.99,,,84.66,,,,,,80.83
10,2009,Feeder Steers: Small and Medium 1,850-900 DCN,1,,,,70.0,,,,,,,,,70.0
0,2009,Feeder Steers: Medium and Large 1-2,500-550 DEG,84,,,,,,,,103.5,,,100.5,,102.08
1,2009,Feeder Steers: Medium and Large 1-2,550-600 DEH,254,,103.0,,,,,,101.54,97.0,,,,100.92
2,2009,Feeder Steers: Medium and Large 1-2,600-650 DEI,310,86.79,93.0,,100.5,,,,99.87,,,90.0,,95.92
3,2009,Feeder Steers: Medium and Large 1-2,650-700 DEJ,421,88.31,89.97,90.5,,,94.0,100.52,92.67,97.0,,86.5,,93.48
4,2009,Feeder Steers: Medium and Large 1-2,700-750 DEK,476,88.01,85.0,,99.36,,,90.57,95.76,,,,,92.32
5,2009,Feeder Steers: Medium and Large 1-2,750-800 DEL,155,,89.75,,,90.25,,92.25,94.4,,,,,91.99
6,2009,Feeder Steers: Medium and Large 1-2,800-850 DEM,53,75.0,,,94.5,,,,,,,,,90.72
7,2009,Feeder Steers: Medium and Large 1-2,850-900 DEN,9,72.5,,,,,,,,,,,,72.5
8,2009,Feeder Steers: Medium and Large 1-2,900-950 DEO,49,79.2,77.0,,,,,,,,,,,78.62
0,2009,Feeder Steers: Large 2,300-350 DJC,1,100.0,,,,,,,,,,,,100.0
1,2009,Feeder Steers: Large 2,350-400 DJD,6,,,,,,100.0,102.0,,100.2,,,,100.47
2,2009,Feeder Steers: Large 2,400-450 DJE,17,,101.74,,,,93.0,94.0,,91.22,92.1,96.99,,94.69
3,2009,Feeder Steers: Large 2,450-500 DJF,29,88.02,95.0,89.83,95.0,107.0,91.3,84.0,87.38,89.95,90.19,87.97,91.0,90.85
4,2009,Feeder Steers: Large 2,500-550 DJG,41,80.56,88.0,89.6,95.21,,91.17,91.55,88.67,82.89,82.45,82.0,85.0,86.94
5,2009,Feeder Steers: Large 2,550-600 DJH,51,76.19,81.93,87.49,90.65,91.66,88.68,83.42,92.12,84.76,78.99,78.1,,83.06
6,2009,Feeder Steers: Large 2,600-650 DJI,43,70.0,71.23,84.0,89.61,78.0,90.34,85.0,88.75,84.13,74.37,77.5,80.25,81.42
7,2009,Feeder Steers: Large 2,650-700 DJJ,30,77.5,76.7,79.0,80.76,,82.0,84.08,80.43,81.99,69.44,67.0,72.49,79.03
8,2009,Feeder Steers: Large 2,700-750 DJK,16,73.5,74.98,,86.0,88.0,,89.0,82.63,80.52,67.0,81.0,77.0,79.88
9,2009,Feeder Steers: Large 2,750-800 DJL,8,,73.5,76.52,,,,77.0,82.01,,,86.0,65.0,77.26
10,2009,Feeder Steers: Large 2,800-850 DJM,4,,74.5,,83.0,,,,81.0,,,,65.5,75.98
11,2009,Feeder Steers: Large 2,850-900 DJN,4,,,,78.5,,78.0,,,,,81.0,58.0,73.81
12,2009,Feeder Steers: Large 2,900-950 DJO,2,,63.0,,,,,,,,,,63.0,63.0
13,2009,Feeder Steers: Large 2,950-1000 DJP,2,,,,,,77.0,,,,,64.0,,70.37
14,2009,Feeder Steers: Large 2,1000-1050 DJQ,1,,,62.0,,,,,,,,,,62.0
0,2009,Feeder Steers: Medium 2,500-550 DIG,8,,,,,,,97.0,,,,,,97.0
0,2009,Feeder Steers: Medium and Large 2,200-250 DHA,37,126.19,121.0,133.48,116.78,130.0,,,127.31,118.87,122.63,125.58,125.32,124.4
1,2009,Feeder Steers: Medium and Large 2,250-300 DHB,155,121.7,120.64,121.22,124.86,124.82,120.65,121.38,121.36,119.2,119.13,121.3,122.69,121.14
2,2009,Feeder Steers: Medium and Large 2,300-350 DHC,532,115.51,115.61,115.62,117.17,120.04,118.1,115.84,119.3,112.85,111.33,114.37,117.06,115.25
3,2009,Feeder Steers: Medium and Large 2,350-400 DHD,858,109.98,109.88,108.57,112.81,113.98,110.63,109.16,109.69,106.36,105.6,108.14,107.6,108.87
4,2009,Feeder Steers: Medium and Large 2,400-450 DHE,"1,853",103.87,104.76,103.84,108.38,109.88,103.03,104.04,104.7,101.16,99.37,103.06,102.16,103.55
5,2009,Feeder Steers: Medium and Large 2,450-500 DHF,"2,639",98.13,99.62,100.61,105.35,106.61,101.05,100.36,98.99,95.19,92.71,96.32,94.9,98.44
6,2009,Feeder Steers: Medium and Large 2,500-550 DHG,"3,802",92.68,94.67,97.17,100.92,102.89,96.16,96.57,96.5,91.82,88.24,90.47,91.0,94.33
7,2009,Feeder Steers: Medium and Large 2,550-600 DHH,"3,911",88.49,92.22,93.81,97.49,98.55,94.46,94.92,94.5,89.42,85.14,85.66,85.97,91.64
8,2009,Feeder Steers: Medium and Large 2,600-650 DHI,"3,498",85.6,86.96,89.9,93.39,95.94,91.48,92.55,92.68,88.02,83.1,83.17,82.29,89.04
9,2009,Feeder Steers: Medium and Large 2,650-700 DHJ,"2,755",82.96,85.5,87.05,91.17,91.74,90.13,90.42,90.49,85.95,81.78,81.21,79.67,87.21
10,2009,Feeder Steers: Medium and Large 2,700-750 DHK,"1,557",81.91,82.29,82.41,87.49,89.01,85.96,87.51,88.56,83.99,80.25,79.83,76.3,84.7
11,2009,Feeder Steers: Medium and Large 2,750-800 DHL,851,80.07,79.76,81.0,85.46,86.12,86.11,86.2,85.18,82.21,80.64,77.82,75.0,82.51
12,2009,Feeder Steers: Medium and Large 2,800-850 DHM,420,72.93,77.71,78.93,84.34,86.71,85.84,82.13,87.56,77.32,77.89,74.14,74.49,82.3
13,2009,Feeder Steers: Medium and Large 2,850-900 DHN,141,71.39,76.17,79.47,79.62,82.01,83.39,83.48,76.99,79.27,72.22,73.97,67.67,78.65
14,2009,Feeder Steers: Medium and Large 2,900-950 DHO,67,66.5,72.21,74.42,76.0,80.99,76.49,75.5,70.0,,,65.49,71.13,74.35
15,2009,Feeder Steers: Medium and Large 2,950-1000 DHP,61,72.47,69.19,68.41,81.2,78.82,78.0,80.0,,70.5,68.5,62.0,70.0,75.73
16,2009,Feeder Steers: Medium and Large 2,1000-1050 DHQ,31,56.0,72.0,69.0,66.99,,69.52,,,72.0,,62.32,61.0,68.04
17,2009,Feeder Steers: Medium and Large 2,1050-1100 DHR,27,,,,78.0,68.13,,74.43,,,,55.0,62.5,71.92
0,2009,Feeder Steers: Small and Medium 2,250-300 CFB,1,,,,,123.0,,,,,,,,123.0
1,2009,Feeder Steers: Small and Medium 2,300-350 CFC,19,110.0,107.89,103.95,112.49,111.03,,111.0,,110.0,,110.0,114.0,109.08
2,2009,Feeder Steers: Small and Medium 2,350-400 CFD,49,103.01,101.26,106.21,108.21,111.51,104.09,102.41,99.19,97.56,102.0,104.0,106.01,103.48
3,2009,Feeder Steers: Small and Medium 2,400-450 CFE,111,102.05,95.65,101.11,98.02,103.62,103.2,102.02,97.12,91.95,90.49,95.47,93.39,97.39
4,2009,Feeder Steers: Small and Medium 2,450-500 CFF,165,86.84,90.52,98.47,95.37,107.0,97.66,91.11,93.31,88.72,85.82,82.94,89.97,91.6
5,2009,Feeder Steers: Small and Medium 2,500-550 CFG,159,84.17,86.18,92.87,93.71,101.02,97.24,88.72,89.83,89.03,86.3,82.74,89.69,90.2
6,2009,Feeder Steers: Small and Medium 2,550-600 CFH,149,83.24,83.53,88.75,88.42,89.96,92.7,90.61,84.67,86.73,81.6,81.68,84.5,86.31
7,2009,Feeder Steers: Small and Medium 2,600-650 CFI,54,75.29,80.49,83.0,86.68,94.0,86.94,90.07,86.64,82.48,79.51,77.55,80.99,83.48
8,2009,Feeder Steers: Small and Medium 2,650-700 CFJ,37,72.0,76.29,80.0,87.0,90.0,86.77,84.52,80.0,80.58,71.93,79.0,,80.35
9,2009,Feeder Steers: Small and Medium 2,700-750 CFK,7,75.0,,,82.46,84.0,,,,80.0,75.99,,,79.39
10,2009,Feeder Steers: Small and Medium 2,750-800 CFL,5,,,70.0,103.0,82.97,,,,,,66.0,,81.17
0,2009,Feeder Steers: Medium and Large 2-3,200-250 GEX,17,,,,,,,,,126.0,,,,126.0
1,2009,Feeder Steers: Medium and Large 2-3,250-300 GEY,45,,,,,,,,,133.0,,,,133.0
2,2009,Feeder Steers: Medium and Large 2-3,350-400 GFB,10,,,,109.0,,,,,,,,,109.0
3,2009,Feeder Steers: Medium and Large 2-3,400-450 GFC,10,,,,105.5,,,,,,,,,105.5
4,2009,Feeder Steers: Medium and Large 2-3,500-550 GFE,20,,,,102.5,,,93.0,,,,,,99.62
5,2009,Feeder Steers: Medium and Large 2-3,700-750 GFI,11,,75.0,,,,,,,,,,,75.0
0,2009,Feeder Steers: Large 3,300-350 ECM,1,,,,,,,,,90.0,,,,90.0
1,2009,Feeder Steers: Large 3,350-400 ECN,3,,,90.0,,,,,91.03,,,,,90.69
2,2009,Feeder Steers: Large 3,400-450 ECO,3,,89.0,83.0,,,,,,,88.0,,,86.59
3,2009,Feeder Steers: Large 3,450-500 ECP,4,80.0,82.46,,,,,,,88.0,,,,83.17
4,2009,Feeder Steers: Large 3,500-550 ECQ,4,82.0,,,,,86.32,,80.0,,,,,83.68
5,2009,Feeder Steers: Large 3,550-600 ECR,10,,78.0,,,,84.0,,,77.5,,81.0,,78.82
6,2009,Feeder Steers: Large 3,600-650 ECS,2,,,,,85.0,,,,80.0,,,,82.5
7,2009,Feeder Steers: Large 3,650-700 ECT,2,,75.0,,,,72.0,,,,,,,73.47
8,2009,Feeder Steers: Large 3,700-750 ECU,65,,60.0,,,,,,,,,67.75,,67.63
0,2009,Feeder Steers: Medium and Large 3,200-250 EBS,12,129.0,,,122.0,,,,,110.71,120.13,120.84,,120.0
1,2009,Feeder Steers: Medium and Large 3,250-300 EBT,58,117.29,116.37,108.98,114.53,,,99.0,112.75,111.4,102.23,116.75,118.93,113.43
2,2009,Feeder Steers: Medium and Large 3,300-350 EBU,192,108.9,108.63,107.77,108.51,112.51,107.64,107.36,109.68,104.98,103.88,108.98,104.28,107.83
3,2009,Feeder Steers: Medium and Large 3,350-400 EBV,371,103.05,102.2,101.76,104.19,106.61,104.03,102.25,104.39,98.46,98.64,100.32,100.72,102.01
4,2009,Feeder Steers: Medium and Large 3,400-450 EBW,773,97.01,96.25,98.35,100.13,101.79,98.57,97.36,97.35,93.74,92.82,95.06,95.21,96.76
5,2009,Feeder Steers: Medium and Large 3,450-500 EBX,972,92.44,91.47,93.8,97.56,98.72,95.62,93.16,92.77,91.23,87.53,89.93,88.75,92.66
6,2009,Feeder Steers: Medium and Large 3,500-550 EBY,"1,132",86.15,87.5,89.53,95.11,95.26,92.16,89.45,91.64,86.72,82.57,84.67,85.18,88.58
7,2009,Feeder Steers: Medium and Large 3,550-600 ECZ,832,82.45,83.35,87.12,90.83,91.78,89.45,89.08,89.8,84.83,80.24,81.47,78.97,86.17
8,2009,Feeder Steers: Medium and Large 3,600-650 ECA,726,78.7,80.74,83.61,88.13,89.6,86.86,86.27,86.89,81.58,79.92,77.38,77.91,83.24
9,2009,Feeder Steers: Medium and Large 3,650-700 ECB,336,78.74,78.05,79.4,84.81,85.29,84.75,84.17,82.75,81.28,75.8,76.1,76.61,81.17
10,2009,Feeder Steers: Medium and Large 3,700-750 ECC,169,72.63,73.06,77.34,81.32,82.83,84.99,82.04,78.97,78.4,74.17,73.28,74.06,78.52
11,2009,Feeder Steers: Medium and Large 3,750-800 ECD,102,69.98,71.24,73.18,80.14,78.8,81.04,78.37,76.97,75.99,72.48,68.52,,76.08
12,2009,Feeder Steers: Medium and Large 3,800-850 ECE,15,,,70.0,76.5,75.65,,75.0,70.0,73.0,80.0,70.0,,73.39
13,2009,Feeder Steers: Medium and Large 3,850-900 ECF,6,,67.0,,68.97,75.0,,,,,,69.0,,70.63
14,2009,Feeder Steers: Medium and Large 3,900-950 ECG,2,69.5,,,65.0,,,,,,,,,67.25
0,2009,Feeder Steers: Small 3,400-450 EAE,1,,,,,,,,,91.0,,,,91.0
0,2009,Feeder Steers: Small and Medium 3,250-300 EAN,16,110.45,96.0,,,108.0,,,,,,115.0,,108.08
1,2009,Feeder Steers: Small and Medium 3,300-350 EAO,10,100.0,98.0,,100.98,,102.0,103.49,,97.5,,94.69,,99.59
2,2009,Feeder Steers: Small and Medium 3,350-400 EAP,35,99.27,93.62,100.96,97.31,101.4,98.41,89.72,,90.44,94.0,93.52,93.89,96.24
3,2009,Feeder Steers: Small and Medium 3,400-450 EAQ,17,93.04,93.32,95.0,95.0,89.0,96.0,86.0,,,82.21,80.68,88.0,89.08
4,2009,Feeder Steers: Small and Medium 3,450-500 EAR,10,89.47,,,,95.0,,95.0,,90.0,85.0,,,90.34
5,2009,Feeder Steers: Small and Medium 3,500-550 EAS,7,71.0,,,88.46,,,85.0,,81.0,,76.06,,80.73
6,2009,Feeder Steers: Small and Medium 3,550-600 EAT,2,,,,,83.0,,83.0,,,,,,83.0
7,2009,Feeder Steers: Small and Medium 3,600-650 EAU,1,,,73.0,,,,,,,,,,73.0
8,2009,Feeder Steers: Small and Medium 3,650-700 EAV,3,,,,,,,,,,70.0,,,70.0
9,2009,Feeder Steers: Small and Medium 3,700-750 EAW,2,,,,,73.0,,,,,,,,73.0
0,2009,Feeder Holstein Steers: Large 3,250-300 EDY,6,27.54,,,,,,,,57.0,,,,46.38
1,2009,Feeder Holstein Steers: Large 3,300-350 EDZ,22,40.0,45.0,,,,42.54,,,56.73,,,,46.98
2,2009,Feeder Holstein Steers: Large 3,350-400 EEA,31,,39.96,,49.22,,45.0,,,52.98,,,,46.83
3,2009,Feeder Holstein Steers: Large 3,400-450 EEB,26,52.62,48.27,,50.01,,,,,,,32.0,,47.06
4,2009,Feeder Holstein Steers: Large 3,450-500 EEC,22,,42.52,52.0,46.2,61.0,50.0,45.0,,40.0,47.0,,45.0,47.48
5,2009,Feeder Holstein Steers: Large 3,500-550 EED,31,45.0,42.5,,49.01,,,46.09,47.0,50.0,52.0,,,45.28
6,2009,Feeder Holstein Steers: Large 3,550-600 EEE,29,45.0,42.44,,35.0,,45.0,47.23,40.0,51.0,43.0,,51.42,46.7
7,2009,Feeder Holstein Steers: Large 3,600-650 EEF,36,,38.66,59.6,46.0,,,46.13,,53.0,46.0,,,54.06
8,2009,Feeder Holstein Steers: Large 3,650-700 EEG,15,39.0,,,45.11,,,,,53.0,40.0,43.07,,44.27
9,2009,Feeder Holstein Steers: Large 3,700-750 EEH,3,,,,45.0,44.0,,,,55.0,,,,48.1
10,2009,Feeder Holstein Steers: Large 3,750-800 EEI,88,,38.34,63.96,44.24,,,56.0,,,,,,62.19
11,2009,Feeder Holstein Steers: Large 3,800-850 EEJ,5,,,,,,42.0,44.5,,,,,,43.51
12,2009,Feeder Holstein Steers: Large 3,850-900 EEK,11,,,51.75,40.5,,,,,,,,,50.73
13,2009,Feeder Holstein Steers: Large 3,900-950 EEL,1,,,,43.0,,,,,,,,,43.0
0,2009,Feeder Holstein Steers: Medium and Large 3,500-550 CVF,2,,,,,,,,,,,45.98,,45.98
1,2009,Feeder Holstein Steers: Medium and Large 3,550-600 CVG,4,,,,,,,,,,,50.17,,50.17
2,2009,Feeder Holstein Steers: Medium and Large 3,600-650 CVH,4,,,,,,,,,,,49.0,,49.0
3,2009,Feeder Holstein Steers: Medium and Large 3,650-700 CVI,1,,,,,,,,,,,54.0,,54.0
0,2009,Feeder Holstein Steers: Large 4,350-400 EFL,6,,,,,,,,,,60.0,,,60.0
1,2009,Feeder Holstein Steers: Large 4,400-450 EFM,6,,,,,,,,,,51.0,,,51.0
2,2009,Feeder Holstein Steers: Large 4,500-550 EFO,19,,,,,,,,,,56.0,,,56.0
3,2009,Feeder Holstein Steers: Large 4,550-600 EFP,4,,,,,,,,,,52.0,,,52.0
4,2009,Feeder Holstein Steers: Large 4,700-750 EFS,6,,,,,,,,,,60.0,,,60.0
0,2009,Feeder Bulls: Large 1,300-350 DUA,6,,106.0,103.0,,,110.0,,106.0,,,112.0,,108.15
1,2009,Feeder Bulls: Large 1,350-400 DUB,13,,103.0,99.9,104.0,,,,100.67,98.51,98.52,,,100.21
2,2009,Feeder Bulls: Large 1,400-450 DUC,25,,,96.0,101.0,,97.31,96.01,94.99,91.57,90.0,90.0,96.43,94.22
3,2009,Feeder Bulls: Large 1,450-500 DUD,50,88.34,83.75,89.68,96.61,,89.98,88.02,92.98,86.73,84.19,89.22,83.97,88.97
4,2009,Feeder Bulls: Large 1,500-550 DUE,79,81.46,83.11,86.49,94.81,99.0,90.13,83.76,85.32,81.08,80.25,79.14,80.73,83.27
5,2009,Feeder Bulls: Large 1,550-600 DUF,70,76.92,77.97,86.08,85.5,87.66,88.02,80.24,85.98,77.91,74.03,77.66,,79.57
6,2009,Feeder Bulls: Large 1,600-650 DUG,73,70.98,73.01,80.19,80.1,91.0,,81.95,78.31,77.74,72.2,72.2,70.66,76.48
7,2009,Feeder Bulls: Large 1,650-700 DUH,39,75.0,75.0,74.99,79.0,84.94,80.0,76.98,75.66,73.81,70.01,66.56,69.96,74.14
8,2009,Feeder Bulls: Large 1,700-750 DUI,46,68.26,69.31,75.0,80.0,81.68,70.0,75.6,77.0,71.98,65.65,63.5,65.0,73.05
9,2009,Feeder Bulls: Large 1,750-800 DUJ,19,63.33,69.0,65.0,,74.45,77.5,,70.5,70.53,64.0,,,69.31
0,2009,Feeder Bulls: Medium and Large 1,200-250 CAA,230,137.06,132.29,133.96,132.69,136.06,130.8,135.99,134.95,124.48,129.79,130.54,132.41,132.4
1,2009,Feeder Bulls: Medium and Large 1,250-300 CAB,477,124.61,122.28,121.88,126.12,155.65,126.92,124.73,126.39,123.25,120.0,124.57,123.06,126.43
2,2009,Feeder Bulls: Medium and Large 1,300-350 CAC,"1,452",118.79,116.84,115.21,120.81,122.38,119.13,118.78,118.87,115.97,115.46,117.39,117.51,118.09
3,2009,Feeder Bulls: Medium and Large 1,350-400 CAD,"1,958",112.42,111.2,109.11,114.71,115.82,111.11,111.19,112.01,108.81,107.37,110.26,111.25,111.24
4,2009,Feeder Bulls: Medium and Large 1,400-450 CAE,"2,810",105.25,105.56,104.93,110.16,111.27,105.0,104.5,105.17,101.84,101.68,104.74,104.17,105.49
5,2009,Feeder Bulls: Medium and Large 1,450-500 CAF,"2,672",98.63,100.92,100.43,105.87,106.96,98.99,99.22,98.52,96.18,93.22,96.78,96.54,99.33
6,2009,Feeder Bulls: Medium and Large 1,500-550 CAG,"2,751",92.24,94.01,95.69,102.15,102.49,94.97,93.78,94.09,90.58,87.92,89.67,90.82,94.17
7,2009,Feeder Bulls: Medium and Large 1,550-600 CAH,"2,499",87.99,89.08,92.32,95.89,98.15,91.82,90.51,90.75,87.13,82.81,84.15,86.0,89.77
8,2009,Feeder Bulls: Medium and Large 1,600-650 CAI,"1,851",82.59,84.62,87.41,91.39,93.17,89.37,87.84,87.18,83.49,78.69,79.25,80.17,85.23
9,2009,Feeder Bulls: Medium and Large 1,650-700 CAJ,"1,245",79.12,80.47,82.75,88.47,88.8,86.17,85.67,84.35,80.59,75.92,76.13,76.19,82.1
10,2009,Feeder Bulls: Medium and Large 1,700-750 CAK,700,74.68,76.23,77.07,82.83,84.77,84.43,83.5,82.93,78.08,72.97,73.39,73.87,79.44
11,2009,Feeder Bulls: Medium and Large 1,750-800 CAL,340,71.9,75.88,73.9,78.78,80.33,80.52,81.68,80.37,75.66,70.54,70.23,71.28,76.44
12,2009,Feeder Bulls: Medium and Large 1,800-850 CAM,208,71.42,73.0,72.08,76.21,75.3,79.89,76.82,75.86,73.23,66.96,68.14,68.0,73.57
13,2009,Feeder Bulls: Medium and Large 1,850-900 CAN,97,68.34,70.5,67.98,73.02,75.66,74.23,75.51,74.38,209.27,63.85,63.24,63.32,80.04
14,2009,Feeder Bulls: Medium and Large 1,900-950 CAO,23,66.69,,65.52,72.8,71.98,,71.0,70.0,69.92,,62.0,60.0,68.86
15,2009,Feeder Bulls: Medium and Large 1,950-1000 CAP,8,,,64.36,,,,66.39,,75.0,60.0,,,65.91
16,2009,Feeder Bulls: Medium and Large 1,1000-1050 CAQ,1,,,,,,,,,66.0,,,,66.0
0,2009,Feeder Bulls: Small and Medium 1,200-250 DVA,2,123.91,,,,,,,,,,,,123.91
1,2009,Feeder Bulls: Small and Medium 1,250-300 DVB,9,117.12,112.82,,110.0,,,,,,,121.0,127.0,116.35
2,2009,Feeder Bulls: Small and Medium 1,300-350 DVC,45,113.93,105.49,105.76,114.5,116.4,112.0,109.68,110.0,111.04,108.69,113.86,108.18,111.27
3,2009,Feeder Bulls: Small and Medium 1,350-400 DVD,94,107.42,106.94,105.71,109.3,112.73,106.7,101.27,104.66,97.31,99.11,105.95,103.4,105.41
4,2009,Feeder Bulls: Small and Medium 1,400-450 DVE,185,100.96,100.7,101.11,102.88,106.26,103.73,101.55,102.88,95.93,90.16,97.73,101.92,100.45
5,2009,Feeder Bulls: Small and Medium 1,450-500 DVF,193,92.52,94.06,97.41,100.64,101.53,95.9,93.52,97.0,91.49,86.18,97.5,92.83,94.83
6,2009,Feeder Bulls: Small and Medium 1,500-550 DVG,239,88.06,90.3,94.94,94.0,99.28,93.94,92.27,92.17,86.93,83.48,85.96,86.84,90.12
7,2009,Feeder Bulls: Small and Medium 1,550-600 DVH,199,81.38,85.83,88.78,94.88,95.11,90.08,89.68,91.63,84.08,77.35,80.39,83.56,86.82
8,2009,Feeder Bulls: Small and Medium 1,600-650 DVI,150,76.54,80.28,85.85,90.38,89.73,88.19,86.84,83.63,81.98,77.33,76.63,76.7,82.25
9,2009,Feeder Bulls: Small and Medium 1,650-700 DVJ,80,74.27,74.53,76.0,84.25,85.81,83.28,80.69,82.54,79.15,73.42,69.74,75.0,79.1
10,2009,Feeder Bulls: Small and Medium 1,700-750 DVK,34,75.17,73.5,74.0,83.5,83.33,82.34,,82.34,74.61,68.17,73.3,72.5,76.09
11,2009,Feeder Bulls: Small and Medium 1,750-800 DVR,16,,70.51,69.7,,,83.0,79.0,75.0,72.98,66.0,,60.0,72.77
0,2009,Feeder Bulls: Medium and Large 1-2,350-400 HAD,47,,,,,,111.0,,,,,,,111.0
1,2009,Feeder Bulls: Medium and Large 1-2,450-500 HAF,16,,,,,,,,,,,93.0,,93.0
2,2009,Feeder Bulls: Medium and Large 1-2,600-650 HAI,7,,,,,,,,85.5,,,,,85.5
0,2009,Feeder Bulls: Small and Medium 1-2,500-550 DXT,12,,,,,97.0,,,,,,,,97.0
0,2009,Feeder Bulls: Large 2,300-350 DXG,33,,97.0,105.0,101.0,,105.5,100.07,99.02,98.23,95.64,102.97,103.36,99.54
1,2009,Feeder Bulls: Large 2,350-400 DXH,77,97.21,96.71,96.14,98.55,95.62,97.6,93.34,92.99,92.73,89.0,93.38,,94.34
2,2009,Feeder Bulls: Large 2,400-450 DXI,103,88.32,92.53,92.66,95.83,97.0,91.65,94.67,94.27,88.86,88.67,85.14,95.0,91.38
3,2009,Feeder Bulls: Large 2,450-500 DXJ,131,82.58,85.45,87.93,88.17,91.51,89.61,82.19,87.1,83.04,78.44,83.72,86.77,84.68
4,2009,Feeder Bulls: Large 2,500-550 DXK,129,79.3,79.98,83.8,88.56,90.98,88.94,82.72,86.31,80.17,74.52,75.72,78.99,81.82
5,2009,Feeder Bulls: Large 2,550-600 DXL,124,72.89,76.85,79.65,81.99,87.92,82.68,81.26,83.62,73.94,70.81,73.06,73.44,77.47
6,2009,Feeder Bulls: Large 2,600-650 DZM,87,69.62,71.08,75.33,76.97,76.48,76.53,81.74,82.33,72.42,68.4,66.8,73.85,73.58
7,2009,Feeder Bulls: Large 2,650-700 DZN,58,67.16,66.81,71.86,72.91,78.93,75.33,74.72,76.37,72.79,64.69,63.38,65.0,70.65
8,2009,Feeder Bulls: Large 2,700-750 DZO,36,64.56,68.14,66.73,78.5,75.48,72.0,68.66,79.19,66.7,66.06,63.0,,68.49
9,2009,Feeder Bulls: Large 2,750-800 DZP,7,62.0,65.97,,,,75.0,,,70.0,64.0,,,66.4
0,2009,Feeder Bulls: Medium and Large 2,200-250 CBA,470,126.13,122.77,123.56,124.13,123.26,123.61,123.31,127.12,119.99,118.43,123.15,122.38,122.95
1,2009,Feeder Bulls: Medium and Large 2,250-300 CBB,"1,221",118.92,116.13,116.28,129.19,120.31,119.16,117.17,119.91,115.9,113.41,117.05,117.54,118.28
2,2009,Feeder Bulls: Medium and Large 2,300-350 CBC,"2,967",111.54,109.89,109.0,114.25,114.84,111.7,111.57,112.3,108.3,106.13,110.75,110.04,110.87
3,2009,Feeder Bulls: Medium and Large 2,350-400 CBD,"4,527",104.99,104.77,104.29,108.17,109.69,105.57,104.71,105.64,101.59,99.38,104.26,104.25,104.59
4,2009,Feeder Bulls: Medium and Large 2,400-450 CBE,"6,986",99.22,99.19,99.6,104.62,106.33,100.62,100.35,100.6,96.92,94.05,98.29,98.63,99.78
5,2009,Feeder Bulls: Medium and Large 2,450-500 CBF,"8,001",92.88,96.69,97.1,100.32,101.68,95.7,94.8,95.33,91.58,88.56,92.16,92.6,94.78
6,2009,Feeder Bulls: Medium and Large 2,500-550 CBG,"7,724",87.13,88.26,91.0,95.5,97.29,91.87,90.51,90.24,86.98,83.79,85.54,86.25,89.38
7,2009,Feeder Bulls: Medium and Large 2,550-600 CBH,"6,095",81.97,84.08,86.81,92.02,92.59,88.97,87.47,87.22,83.35,79.4,80.0,80.56,85.3
8,2009,Feeder Bulls: Medium and Large 2,600-650 CBI,"3,903",78.18,80.2,83.13,87.0,88.49,85.81,84.48,84.74,80.24,75.67,75.65,75.3,81.66
9,2009,Feeder Bulls: Medium and Large 2,650-700 CBJ,"2,079",73.89,76.63,78.52,82.78,84.87,83.8,82.73,81.92,77.12,72.48,71.98,72.19,78.56
10,2009,Feeder Bulls: Medium and Large 2,700-750 CBK,"1,187",71.22,73.79,75.73,79.45,80.52,80.85,80.33,79.6,74.89,70.24,68.91,69.5,75.69
11,2009,Feeder Bulls: Medium and Large 2,750-800 CBL,657,68.08,70.96,70.68,77.16,77.28,76.97,77.04,76.34,71.71,66.85,67.72,66.6,72.41
12,2009,Feeder Bulls: Medium and Large 2,800-850 CBM,204,65.71,66.93,67.27,72.29,74.33,72.61,74.77,73.21,67.03,63.11,63.3,63.91,68.58
13,2009,Feeder Bulls: Medium and Large 2,850-900 CBN,97,62.48,62.89,64.59,69.47,69.52,68.81,71.57,70.19,69.88,61.75,60.74,62.33,66.52
