Year,Type,Weight_group,Hd Cnt,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Avg
2007,Feeder Bulls: Small and Medium 1,350-400 DVD,180,114.31,124.01,127.58,129.85,125.05,120.77,134.09,130.44,127.47,119.5,121.06,119.41,125.29
2007,Feeder Bulls: Small and Medium 1,400-450 DVE,341,106.65,116.36,119.82,124.79,118.93,113.47,125.2,123.35,121.3,117.02,116.16,116.34,118.6
2007,Feeder Bulls: Small and Medium 1,450-500 DVF,305,103.43,107.19,113.35,115.85,113.27,110.35,116.75,115.36,114.33,103.03,109.15,106.2,111.18
2007,Feeder Bulls: Small and Medium 1,500-550 DVG,271,95.27,101.91,108.44,109.92,105.76,102.51,110.17,109.39,109.96,98.66,100.96,101.46,105.43
2007,Feeder Bulls: Small and Medium 1,550-600 DVH,164,89.26,96.46,102.07,104.7,104.66,100.98,106.95,105.1,104.87,94.58,94.36,93.32,100.94
2007,Feeder Bulls: Small and Medium 1,600-650 DVI,105,83.52,84.89,95.41,102.12,101.38,94.29,99.58,101.23,104.98,87.89,91.8,89.19,95.45
2007,Feeder Bulls: Small and Medium 1,650-700 DVJ,53,82.7,82.63,92.56,92.61,94.83,91.44,98.26,100.25,96.62,89.5,84.34,83.32,91.22
2007,Feeder Bulls: Small and Medium 1,700-750 DVK,32,80.79,81.7,84.15,90.49,90.0,,96.69,100.0,93.45,,70.0,85.01,86.85
2007,Feeder Bulls: Small and Medium 1,750-800 DVR,11,79.99,79.0,82.03,85.0,80.0,,,82.91,,85.0,,83.0,81.98
2007,Feeder Bulls: Small 1,400-450 DVP,3,,70.0,,,110.0,,,,,,,,96.51
2007,Feeder Bulls: Small 1,450-500 DVQ,5,,75.0,,,94.93,,,,,,,,90.76
2007,Feeder Bulls: Small 1,500-550 DVS,2,,,,,91.97,,,,,,,,91.97
2007,Feeder Bulls: Small 1,550-600 DVT,1,,,,,94.0,,,,,,,,94.0
2007,Feeder Bulls: Medium and Large 1-2,450-500 HAF,26,,,,,113.0,,,,114.0,,,,113.72
2007,Feeder Bulls: Medium and Large 1-2,500-550 HAG,15,,,,,114.0,,,,,,,,114.0
2007,Feeder Bulls: Medium and Large 1-2,550-600 HAH,32,,,,108.5,100.0,,,,,,,,101.91
2007,Feeder Bulls: Medium and Large 1-2,600-650 HAI,31,,94.0,,109.5,,,,,,,,,105.97
2007,Feeder Bulls: Small and Medium 1-2,450-500 DXF,33,,,110.0,113.25,,,,,,,,,110.9
2007,Feeder Bulls: Small and Medium 1-2,500-550 DXT,35,,,,108.15,,,,,,,,,108.15
2007,Feeder Bulls: Large 2,300-350 DXG,20,,,,,121.63,,,,119.0,106.44,105.82,112.73,115.18
2007,Feeder Bulls: Large 2,350-400 DXH,35,,,,,115.11,,,112.0,113.98,99.73,103.37,107.29,105.66
2007,Feeder Bulls: Large 2,400-450 DXI,34,,113.87,,110.0,105.46,,,,104.97,101.71,99.63,104.3,104.13
2007,Feeder Bulls: Large 2,450-500 DXJ,83,,90.0,118.55,110.39,105.97,100.0,110.0,,100.39,95.98,95.54,95.07,99.93
2007,Feeder Bulls: Large 2,500-550 DXK,81,87.0,93.72,108.26,106.03,100.77,,,,97.22,91.36,87.23,85.94,94.29
2007,Feeder Bulls: Large 2,550-600 DXL,75,,,102.04,101.0,99.58,91.0,,95.0,95.62,86.36,81.53,83.5,89.73
2007,Feeder Bulls: Large 2,600-650 DZM,43,79.0,85.0,90.22,98.0,94.77,,,97.83,91.47,83.75,83.74,76.18,85.62
2007,Feeder Bulls: Large 2,650-700 DZN,19,,80.0,94.34,93.0,,89.0,,95.98,87.45,81.71,,76.29,88.2
2007,Feeder Bulls: Large 2,700-750 DZO,17,70.48,,,,,85.0,,92.98,80.0,80.32,84.46,68.03,79.2
2007,Feeder Bulls: Large 2,750-800 DZP,4,,,,,,,86.25,77.0,,,,65.0,78.44
2007,Feeder Bulls: Medium 2,300-350 DXN,1,,,,,,,,130.0,,,,,130.0
2007,Feeder Bulls: Medium 2,450-500 DXQ,4,,,,,,,,,98.0,,,,98.0
2007,Feeder Bulls: Medium 2,500-550 DXR,6,,,,,,,,94.0,,,,,94.0
2007,Feeder Bulls: Medium and Large 2,200-250 CBA,545,142.91,148.01,145.16,148.29,149.33,145.33,161.75,154.57,151.94,144.97,141.39,143.13,148.91
2007,Feeder Bulls: Medium and Large 2,250-300 CBB,"1,775",132.52,137.86,140.53,144.65,139.47,137.54,148.29,147.34,143.5,134.03,131.44,136.21,139.99
2007,Feeder Bulls: Medium and Large 2,300-350 CBC,"4,324",124.26,129.72,133.58,137.11,133.35,126.85,136.34,138.09,134.4,127.67,124.97,125.83,131.23
2007,Feeder Bulls: Medium and Large 2,350-400 CBD,"6,553",117.02,125.14,128.99,130.9,126.05,120.63,129.28,128.18,125.81,121.45,120.76,120.25,124.92
2007,Feeder Bulls: Medium and Large 2,400-450 CBE,"8,520",110.73,118.21,123.94,124.59,120.13,114.79,123.39,120.82,119.09,115.87,115.55,115.43,118.75
2007,Feeder Bulls: Medium and Large 2,450-500 CBF,"8,842",102.2,109.57,116.16,116.9,113.1,107.73,115.51,112.71,111.63,107.87,107.14,106.69,110.88
2007,Feeder Bulls: Medium and Large 2,500-550 CBG,"7,670",95.73,102.63,109.61,110.73,108.28,102.17,109.64,108.21,106.93,100.76,99.73,99.28,104.92
2007,Feeder Bulls: Medium and Large 2,550-600 CBH,"5,807",90.5,95.76,102.77,106.06,104.02,97.92,106.19,104.65,103.26,95.08,94.1,93.45,99.83
2007,Feeder Bulls: Medium and Large 2,600-650 CBI,"3,683",85.5,89.79,96.95,101.21,100.0,93.98,102.28,101.13,99.12,90.89,88.89,87.31,94.93
2007,Feeder Bulls: Medium and Large 2,650-700 CBJ,"2,039",81.25,86.27,92.26,95.94,96.01,91.06,97.34,97.63,96.05,88.29,85.1,85.04,91.22
2007,Feeder Bulls: Medium and Large 2,700-750 CBK,"1,056",76.89,80.99,87.18,91.38,91.1,87.21,94.41,94.07,92.33,85.5,83.09,82.41,87.77
2007,Feeder Bulls: Medium and Large 2,750-800 CBL,519,75.49,78.03,85.19,87.71,87.13,84.43,90.12,89.09,89.25,83.06,81.57,79.51,84.69
2007,Feeder Bulls: Medium and Large 2,800-850 CBM,181,72.47,74.6,80.72,82.51,83.77,81.88,87.46,86.5,85.71,78.07,73.71,73.89,80.29
2007,Feeder Bulls: Medium and Large 2,850-900 CBN,58,68.33,79.13,74.36,77.66,78.92,77.95,80.75,86.4,85.16,78.09,66.97,,78.26
2007,Feeder Bulls: Medium and Large 2,900-950 CBO,26,,67.01,71.0,66.0,65.26,94.0,77.01,79.66,88.61,65.0,67.52,63.25,72.14
2007,Feeder Bulls: Medium and Large 2,950-1000 CBP,11,,64.0,,71.5,76.0,,73.48,70.0,93.0,53.0,,60.99,68.84
2007,Feeder Bulls: Medium and Large 2,1000-1050 CBQ,7,,63.49,,,61.0,54.0,78.5,70.0,,,,,66.99
2007,Feeder Bulls: Medium and Large 2,1050-1100 CBR,1,,,,66.0,,,,,,,,,66.0
2007,Feeder Bulls: Small and Medium 2,200-250 DYA,61,138.9,145.82,143.8,142.35,144.17,139.9,,148.76,142.77,130.27,121.74,127.87,139.62
2007,Feeder Bulls: Small and Medium 2,250-300 DYB,223,123.69,129.57,132.05,134.36,135.53,132.49,141.77,142.92,139.73,122.95,126.62,123.94,131.2
2007,Feeder Bulls: Small and Medium 2,300-350 DYC,772,116.93,122.46,126.4,130.86,125.48,120.53,129.6,126.07,127.96,119.36,117.25,118.99,123.74
2007,Feeder Bulls: Small and Medium 2,350-400 DYD,"1,414",111.44,116.21,121.83,124.39,119.94,115.26,122.23,120.4,119.61,113.19,112.3,113.89,118.32
2007,Feeder Bulls: Small and Medium 2,400-450 DYE,"1,781",103.5,109.78,115.86,118.5,115.26,108.52,117.14,115.27,113.2,106.19,107.08,108.91,112.73
2007,Feeder Bulls: Small and Medium 2,450-500 DYF,"1,622",96.35,102.07,108.17,113.02,109.02,104.77,109.94,108.95,107.45,101.84,102.66,100.24,106.77
2007,Feeder Bulls: Small and Medium 2,500-550 DZU,"1,211",88.51,93.58,103.54,108.18,104.85,100.56,106.49,104.57,103.62,95.43,93.18,94.22,101.62
2007,Feeder Bulls: Small and Medium 2,550-600 DZV,809,86.92,90.44,98.81,102.72,100.01,97.12,102.15,102.0,100.22,89.08,89.98,90.2,97.09
2007,Feeder Bulls: Small and Medium 2,600-650 DZW,371,80.09,84.77,94.33,96.7,96.07,93.56,100.16,100.12,95.11,86.77,86.03,86.12,93.35
2007,Feeder Bulls: Small and Medium 2,650-700 DZX,194,77.99,81.61,88.52,93.24,92.81,91.28,95.35,94.89,93.95,84.45,82.16,83.38,89.67
2007,Feeder Bulls: Small and Medium 2,700-750 DZY,81,70.56,79.25,82.37,89.43,89.9,84.76,92.37,92.65,86.69,80.52,81.64,81.49,86.76
2007,Feeder Bulls: Small and Medium 2,750-800 DZZ,38,70.17,,80.47,85.2,86.33,80.4,89.33,93.98,86.99,76.31,,70.0,82.12
2007,Feeder Bulls: Small 2,350-400 DYJ,1,,90.0,,,,,,,,,,,90.0
2007,Feeder Bulls: Small 2,400-450 DYK,4,,,,,96.98,,,,,,,,96.98
2007,Feeder Bulls: Small 2,450-500 DYL,1,,,,,85.0,,,,,,,,85.0
2007,Feeder Bulls: Medium and Large 2-3,400-450 GGN,22,,,133.0,,,,,107.0,119.0,,,,118.41
2007,Feeder Bulls: Medium and Large 2-3,450-500 GGO,16,99.0,,,,,,,,,,,,99.0
2007,Feeder Bulls: Medium and Large 2-3,500-550 GGP,7,,,,,,,,103.0,,,,,103.0
2007,Feeder Bulls: Medium and Large 2-3,550-600 GGQ,23,,91.75,,,,,,100.0,,,,,96.74
2007,Feeder Bulls: Small and Medium 2-3,500-550 ETU,9,,,,109.0,,,,,,,,,109.0
2007,Feeder Bulls: Large 3,200-250 EOO,2,,,,,,,,,,110.0,,,110.0
2007,Feeder Bulls: Large 3,250-300 EOP,11,,,,,,,,,,108.23,110.0,109.11,108.71
2007,Feeder Bulls: Large 3,300-350 EOQ,15,,,,,112.0,,,,115.86,101.61,103.74,108.44,106.74
2007,Feeder Bulls: Large 3,350-400 EOR,16,,,,113.0,,,,104.92,109.02,102.22,95.31,101.0,102.51
2007,Feeder Bulls: Large 3,400-450 EOS,32,,,,,103.74,,,,97.22,93.76,92.92,92.38,96.09
2007,Feeder Bulls: Large 3,450-500 EOT,29,,,,101.0,100.0,,,98.0,93.87,88.6,82.39,91.68,91.29
2007,Feeder Bulls: Large 3,500-550 EOU,24,,,108.0,85.0,90.11,,,,89.18,84.65,78.5,75.9,86.19
2007,Feeder Bulls: Large 3,550-600 EOV,14,,,,90.0,92.03,,,,91.0,78.61,73.59,76.54,81.02
2007,Feeder Bulls: Large 3,600-650 EOW,9,,,94.0,,,,,,,74.7,,77.0,77.15
2007,Feeder Bulls: Large 3,650-700 EOX,3,,,,,,,,,80.0,70.0,65.0,,71.59
2007,Feeder Bulls: Large 3,700-750 EOY,10,,,,75.0,,,,79.62,,70.32,,65.4,70.71
2007,Feeder Bulls: Large 3,750-800 EOZ,1,,,,,,,,,,65.0,,,65.0
2007,Feeder Bulls: Large 3,800-850 EPA,1,,,,,,,,80.0,,,,,80.0
2007,Feeder Bulls: Large 3,900-950 EPC,1,,,,,,,,,,64.0,,,64.0
2007,Feeder Bulls: Medium 3,350-400 ENH,2,,,,,,,,104.31,,,,,104.31
2007,Feeder Bulls: Medium and Large 3,200-250 ENW,354,132.21,131.45,135.81,140.82,136.65,133.93,137.88,138.43,134.98,129.52,128.93,124.73,134.31
2007,Feeder Bulls: Medium and Large 3,250-300 ENX,895,124.67,127.85,128.75,134.55,128.27,124.78,133.61,131.97,129.65,125.73,121.58,124.34,128.64
2007,Feeder Bulls: Medium and Large 3,300-350 ENY,"2,384",117.05,121.0,126.63,128.84,123.98,119.19,126.47,126.97,125.19,119.11,116.31,116.73,122.43
2007,Feeder Bulls: Medium and Large 3,350-400 ENZ,"3,930",110.33,115.8,121.4,122.11,118.32,114.21,120.96,119.8,117.74,114.16,112.06,111.24,116.89
2007,Feeder Bulls: Medium and Large 3,400-450 EOA,"4,583",103.17,108.8,114.96,116.33,113.44,107.59,115.66,114.38,111.72,108.64,105.93,106.87,111.24
2007,Feeder Bulls: Medium and Large 3,450-500 EOB,"4,521",94.96,101.6,107.78,110.09,107.79,102.1,109.17,108.08,106.09,102.39,99.7,99.82,104.86
2007,Feeder Bulls: Medium and Large 3,500-550 EOC,"3,339",89.77,92.94,102.25,104.54,103.43,97.58,104.77,103.98,101.68,95.69,93.29,92.36,98.88
2007,Feeder Bulls: Medium and Large 3,550-600 EOD,"2,224",85.04,88.5,95.56,99.48,99.12,93.0,100.45,100.51,98.23,91.03,88.52,87.67,93.99
2007,Feeder Bulls: Medium and Large 3,600-650 EOE,"1,158",80.33,83.65,90.12,94.01,94.71,89.32,96.36,96.52,94.44,87.77,85.12,83.5,89.78
2007,Feeder Bulls: Medium and Large 3,650-700 EOF,644,76.79,82.53,87.32,90.84,89.95,84.11,91.87,90.75,89.84,83.61,81.19,80.21,85.96
2007,Feeder Bulls: Medium and Large 3,700-750 EOG,276,76.04,76.65,84.7,80.88,87.15,84.34,88.52,88.72,87.93,80.58,78.12,78.53,82.61
2007,Feeder Bulls: Medium and Large 3,750-800 EOH,156,72.68,75.44,82.28,82.0,79.49,78.67,85.42,86.07,83.83,77.81,75.69,75.61,79.06
2007,Feeder Bulls: Medium and Large 3,800-850 EOI,29,,61.0,72.51,72.98,78.0,74.0,,83.65,86.02,70.61,71.0,71.82,74.25
2007,Feeder Bulls: Medium and Large 3,850-900 EOJ,16,70.5,,72.0,76.16,67.0,70.66,,,79.51,64.95,69.0,,71.8
2007,Feeder Bulls: Medium and Large 3,900-950 EOK,4,,,61.0,64.0,,61.0,,,,45.0,,,57.69
2007,Feeder Bulls: Medium and Large 3,950-1000 EOL,3,,,,,70.0,,,,,48.74,,,55.76
2007,Feeder Bulls: Medium and Large 3,1000-1050 EOM,2,,,,,,,,,,49.5,,,49.5
2007,Feeder Bulls: Small and Medium 3,200-250 EMQ,33,123.74,125.94,137.48,122.98,132.0,119.66,130.0,,,125.61,117.71,116.22,123.85
2007,Feeder Bulls: Small and Medium 3,250-300 EMR,141,120.89,120.3,128.56,126.94,123.16,120.37,124.16,117.0,118.63,118.56,114.13,112.4,120.53
2007,Feeder Bulls: Small and Medium 3,300-350 EMS,387,108.51,113.37,118.68,125.69,122.68,115.2,118.67,117.78,114.31,112.43,110.36,107.17,117.49
2007,Feeder Bulls: Small and Medium 3,350-400 EMT,568,101.29,104.6,114.11,120.42,116.47,110.17,114.84,112.83,110.35,106.15,105.47,102.62,113.09
2007,Feeder Bulls: Small and Medium 3,400-450 EMU,559,95.99,98.28,109.83,114.62,111.52,106.58,111.76,107.89,105.86,99.51,98.71,97.23,108.39
2007,Feeder Bulls: Small and Medium 3,450-500 EMV,527,88.16,95.79,102.33,108.8,107.46,101.96,105.25,105.53,99.62,94.07,89.68,91.65,103.07
2007,Feeder Bulls: Small and Medium 3,500-550 EMW,273,86.0,88.64,99.08,104.14,102.83,99.53,99.32,96.22,93.8,86.93,82.07,85.61,99.18
2007,Feeder Bulls: Small and Medium 3,550-600 EMX,152,84.5,85.0,96.35,99.5,96.97,95.66,82.0,95.0,,80.24,74.41,83.99,95.46
2007,Feeder Bulls: Small and Medium 3,600-650 EMY,95,70.0,75.0,99.43,95.38,92.56,91.11,93.33,95.75,93.45,75.0,70.0,80.0,92.51
2007,Feeder Bulls: Small and Medium 3,650-700 EMZ,37,,,83.0,88.75,97.54,88.13,,,,69.0,,,91.22
2007,Feeder Bulls: Small and Medium 3,700-750 ENA,16,,,,85.83,82.6,,92.0,87.53,,70.0,,,83.66
2007,Feeder Bulls: Small and Medium 3,750-800 ENB,4,,,,,75.66,,86.0,,,,,,78.28
2007,Feeder Bulls: Small 3,500-550 EMK,1,,,,,55.0,,,,,,,,55.0
2007,Feeder Heifers: Large 1,300-350 DLC,2,,,,,,,,,111.0,,,,111.0
2007,Feeder Heifers: Large 1,350-400 DLD,8,,,,,,,,,103.0,98.55,,,99.11
2007,Feeder Heifers: Large 1,400-450 DLE,6,,,,,,,,,103.02,,,91.0,100.96
2007,Feeder Heifers: Large 1,450-500 DLF,16,84.0,,,,106.0,98.0,,,102.19,96.45,88.44,86.67,95.66
2007,Feeder Heifers: Large 1,500-550 DLG,25,,,,,,,,,97.0,93.66,88.5,87.46,91.38
2007,Feeder Heifers: Large 1,550-600 DLH,24,,,93.0,,,,98.47,,93.7,88.23,85.0,82.5,91.84
2007,Feeder Heifers: Large 1,600-650 DLI,17,,,,,,,100.49,101.0,99.0,86.17,82.5,83.0,93.74
2007,Feeder Heifers: Large 1,650-700 DLJ,9,,76.52,,92.0,89.0,86.0,95.0,100.0,,,75.0,,86.43
2007,Feeder Heifers: Large 1,700-750 DLK,8,,,86.0,,,,,,94.0,75.0,87.0,78.5,87.79
2007,Feeder Heifers: Large 1,750-800 DLL,6,,80.0,,,83.0,,,93.0,94.0,,,,89.35
2007,Feeder Heifers: Large 1,800-850 DLM,2,,78.5,,,80.0,,,,,,,,79.26
2007,Feeder Heifers: Large 1,850-900 DLN,1,,,,,,,,,,83.0,,,83.0
2007,Feeder Heifers: Large 1,900-950 DLO,2,,,,,,,,,,72.0,,74.5,73.24
2007,Feeder Heifers: Large 1,950-1000 DLP,1,,,,,,,,,,,,68.0,68.0
2007,Feeder Heifers: Medium 1,550-600 DKH,4,,,,,,,,,,,,84.0,84.0
2007,Feeder Heifers: Medium and Large 1,200-250 EUG,211,137.5,142.29,146.41,141.29,134.98,135.58,140.96,139.85,140.64,137.03,132.75,131.57,138.72
2007,Feeder Heifers: Medium and Large 1,250-300 EUH,403,127.13,131.82,126.98,130.32,129.35,124.99,133.15,135.91,137.5,123.21,122.6,122.17,130.17
2007,Feeder Heifers: Medium and Large 1,300-350 EUI,"1,193",116.65,120.62,122.62,125.43,123.5,118.33,127.21,127.8,126.77,115.17,114.99,115.01,121.93
2007,Feeder Heifers: Medium and Large 1,350-400 EUJ,"1,511",107.76,114.3,117.69,119.5,115.94,113.39,121.1,118.65,118.76,110.97,109.32,109.2,115.37
2007,Feeder Heifers: Medium and Large 1,400-450 EUK,"2,209",103.35,110.29,113.56,115.93,112.87,109.57,115.9,113.65,113.2,108.22,105.02,104.23,110.77
2007,Feeder Heifers: Medium and Large 1,450-500 EUL,"2,168",97.6,105.49,110.27,113.41,110.39,105.43,113.32,109.8,109.77,104.68,101.28,99.42,107.4
2007,Feeder Heifers: Medium and Large 1,500-550 EUM,"2,201",91.02,100.22,106.5,108.85,107.49,102.23,109.22,107.87,106.91,100.42,97.67,94.36,104.03
2007,Feeder Heifers: Medium and Large 1,550-600 EUN,"1,794",87.68,92.75,100.45,103.99,104.85,98.84,106.82,106.29,104.83,98.01,92.15,90.89,101.1
2007,Feeder Heifers: Medium and Large 1,600-650 EUO,"1,382",85.61,88.61,94.59,100.39,102.11,95.68,103.81,102.25,103.61,95.63,89.55,86.47,97.64
2007,Feeder Heifers: Medium and Large 1,650-700 EUP,891,83.96,86.59,92.46,95.26,97.56,91.51,99.91,100.24,103.51,93.32,91.19,83.78,93.54
2007,Feeder Heifers: Medium and Large 1,700-750 EUQ,450,81.0,84.18,87.16,91.94,92.0,87.1,95.94,96.29,108.67,88.45,83.74,84.24,91.5
2007,Feeder Heifers: Medium and Large 1,750-800 EUR,277,78.92,85.29,84.42,89.42,87.16,85.58,91.7,95.34,95.49,86.4,84.93,83.21,87.94
2007,Feeder Heifers: Medium and Large 1,800-850 EUS,138,77.04,78.29,81.99,85.12,85.98,85.16,89.92,93.2,92.73,85.25,81.15,80.03,84.38
2007,Feeder Heifers: Medium and Large 1,850-900 EUT,24,62.97,77.16,83.0,,,81.09,88.19,95.3,95.13,70.0,,79.77,82.33
2007,Feeder Heifers: Medium and Large 1,900-950 EUA,16,,76.5,,72.51,,80.48,86.0,89.0,91.99,75.0,,76.5,80.94
2007,Feeder Heifers: Medium and Large 1,950-1000 EUB,5,,,,,,79.0,82.0,85.0,,71.0,,73.0,77.98
2007,Feeder Heifers: Medium and Large 1,1000-1050 EUC,1,,,,,,,,,,55.0,,,55.0
2007,Feeder Heifers: Small and Medium 1,250-300 DMB,9,121.0,118.0,115.0,119.44,,121.0,,137.0,,,,105.0,119.42
2007,Feeder Heifers: Small and Medium 1,300-350 DMC,49,103.0,116.78,114.78,123.73,114.0,109.44,125.03,128.0,,112.27,111.45,103.42,116.33
2007,Feeder Heifers: Small and Medium 1,350-400 DMD,85,102.91,108.97,108.28,113.61,108.91,112.0,119.47,119.0,111.39,98.55,,104.0,108.6
2007,Feeder Heifers: Small and Medium 1,400-450 DME,123,96.72,103.7,105.66,111.22,106.57,110.94,117.46,115.14,113.64,96.89,101.3,102.22,104.68
2007,Feeder Heifers: Small and Medium 1,450-500 DMF,127,90.71,95.96,104.02,108.32,104.76,,111.61,108.1,106.13,95.94,95.0,95.01,103.18
2007,Feeder Heifers: Small and Medium 1,500-550 DMG,103,88.14,91.71,98.97,102.74,100.89,99.03,105.43,106.48,104.77,93.05,86.34,92.29,97.48
2007,Feeder Heifers: Small and Medium 1,550-600 DMH,72,84.92,87.17,91.99,102.07,100.37,96.85,107.39,103.7,102.5,87.41,85.37,84.99,94.38
2007,Feeder Heifers: Small and Medium 1,600-650 DMI,44,80.0,84.4,90.41,96.13,97.49,,101.49,102.15,100.0,80.0,80.72,84.25,90.55
2007,Feeder Heifers: Small and Medium 1,650-700 DMJ,21,70.0,79.22,85.02,86.5,92.92,,95.0,94.0,95.0,,,,82.95
2007,Feeder Heifers: Small and Medium 1,700-750 DMK,10,,79.46,86.79,89.0,,,,,90.0,,81.0,,85.29
2007,Feeder Heifers: Small and Medium 1,750-800 DML,1,,,,,,,,,,,79.0,,79.0
2007,Feeder Heifers: Small 1,450-500 DNF,1,,,,,95.0,,,,,,,,95.0
2007,Feeder Heifers: Medium and Large 1-2,300-350 DOC,5,,,,129.0,,,,,,,,,129.0
2007,Feeder Heifers: Medium and Large 1-2,400-450 DOE,36,109.0,,,122.0,103.0,,,,,,,,113.26
2007,Feeder Heifers: Medium and Large 1-2,450-500 DOF,142,,,,113.74,,,,107.5,115.28,108.5,,,110.58
2007,Feeder Heifers: Medium and Large 1-2,500-550 DOG,237,95.37,,93.5,111.37,105.09,100.75,,,115.0,,,,101.96
2007,Feeder Heifers: Medium and Large 1-2,550-600 DOH,76,,,100.59,,105.13,,,109.0,105.0,,,,103.35
2007,Feeder Heifers: Medium and Large 1-2,600-650 DOI,191,86.0,,95.33,103.0,99.96,,,109.0,,,,,100.69
2007,Feeder Heifers: Medium and Large 1-2,650-700 DOJ,160,,,95.12,,92.35,,,104.75,,,,92.5,95.14
2007,Feeder Heifers: Medium and Large 1-2,700-750 DOK,480,83.0,,88.71,,99.0,,,104.75,106.45,,91.0,90.78,96.2
2007,Feeder Heifers: Medium and Large 1-2,750-800 DOL,127,,,,95.0,,94.65,,,,,,,94.82
2007,Feeder Heifers: Medium and Large 1-2,800-850 DOM,195,83.37,,,79.0,,84.1,,,,,,89.53,86.11
2007,Feeder Heifers: Medium and Large 1-2,850-900 DON,21,,,76.5,,81.5,,,,,,,,79.6
2007,Feeder Heifers: Small and Medium 1-2,350-400 ESW,5,,,95.0,,,,,,,,,,95.0
2007,Feeder Heifers: Small and Medium 1-2,450-500 ESY,21,,,105.25,,108.0,,,,,,,,106.72
2007,Feeder Heifers: Small and Medium 1-2,500-550 ESZ,27,,,98.0,110.0,,,,,,,,,105.9
2007,Feeder Heifers: Large 2,200-250 DRA,2,,,,,,,,,,105.0,92.0,,98.28
2007,Feeder Heifers: Large 2,250-300 DRB,4,,,,,100.0,,,,,100.0,100.0,,100.0
2007,Feeder Heifers: Large 2,300-350 DRC,31,,,105.0,,102.44,,,99.41,101.05,96.0,89.41,90.48,95.47
2007,Feeder Heifers: Large 2,350-400 DRD,46,,,,,101.23,,,,99.3,92.06,94.32,87.64,94.59
2007,Feeder Heifers: Large 2,400-450 DRE,55,,106.47,100.0,104.77,100.12,95.0,,103.99,98.0,91.99,86.93,84.81,94.46
2007,Feeder Heifers: Large 2,450-500 DRF,106,90.0,92.51,98.32,100.2,99.57,94.96,100.98,103.34,95.16,88.82,88.69,85.57,93.06
2007,Feeder Heifers: Large 2,500-550 DRG,111,86.62,88.59,98.06,100.69,98.98,94.79,101.41,98.73,97.27,86.66,83.52,82.52,92.38
2007,Feeder Heifers: Large 2,550-600 DRH,85,85.0,85.75,92.83,96.98,93.56,92.48,98.15,96.67,91.7,85.89,79.64,79.96,88.98
2007,Feeder Heifers: Large 2,600-650 DRI,56,80.25,84.17,87.53,,89.15,86.04,97.0,95.01,91.13,80.38,80.0,70.0,85.98
2007,Feeder Heifers: Large 2,650-700 DRJ,23,74.0,81.0,82.75,92.0,87.64,,,,,84.25,,76.27,83.41
2007,Feeder Heifers: Large 2,700-750 DRK,21,74.68,77.66,80.0,87.27,,,,89.0,,80.99,80.19,62.46,77.9
2007,Feeder Heifers: Large 2,750-800 DRL,16,65.0,,73.0,86.25,85.0,,85.0,,,75.55,82.13,,77.15
2007,Feeder Heifers: Large 2,800-850 DRM,2,,,,,,,,80.0,,,83.0,,81.52
2007,Feeder Heifers: Large 2,850-900 DRN,1,,,,,,,,,80.0,,,,80.0
2007,Feeder Heifers: Large 2,950-1000 DRP,2,,,,,,65.0,,,,,60.0,,62.55
2007,Feeder Heifers: Medium and Large 2,200-250 QKB,465,128.35,129.01,126.84,131.69,125.44,126.9,134.37,135.3,133.38,125.23,121.48,120.67,128.64
2007,Feeder Heifers: Medium and Large 2,250-300 QKC,"1,344",119.89,122.66,121.53,124.28,120.87,119.79,127.13,129.06,128.55,116.42,114.68,116.17,122.17
2007,Feeder Heifers: Medium and Large 2,300-350 QKD,"4,227",110.66,114.98,117.51,121.28,117.41,113.48,120.73,122.67,120.53,110.75,109.64,109.71,116.16
2007,Feeder Heifers: Medium and Large 2,350-400 QKE,"7,030",104.08,109.98,113.33,115.34,111.84,109.3,115.92,114.49,113.15,106.69,103.77,102.67,110.52
2007,Feeder Heifers: Medium and Large 2,400-450 QKF,"9,345",98.41,105.81,109.71,111.92,109.23,105.89,111.82,109.89,108.73,103.62,100.25,99.59,106.72
2007,Feeder Heifers: Medium and Large 2,450-500 QKG,"10,397",92.73,101.3,105.54,108.8,106.31,102.29,108.62,107.2,105.03,99.7,95.78,94.73,103.02
2007,Feeder Heifers: Medium and Large 2,500-550 QKH,"9,184",88.8,94.76,101.75,105.19,103.01,99.02,105.11,104.64,102.25,96.03,91.41,90.02,99.13
2007,Feeder Heifers: Medium and Large 2,550-600 QKI,"7,434",86.15,89.44,96.27,100.93,100.64,96.25,103.05,103.43,100.32,92.43,87.99,88.02,96.03
2007,Feeder Heifers: Medium and Large 2,600-650 QKJ,"5,220",81.54,85.88,91.9,96.44,97.18,91.93,104.89,100.26,98.7,90.79,86.29,86.05,94.02
2007,Feeder Heifers: Medium and Large 2,650-700 QKK,"3,180",79.91,83.48,90.24,91.74,92.97,88.03,101.92,95.97,96.12,90.5,84.76,90.51,91.45
2007,Feeder Heifers: Medium and Large 2,700-750 QKL,"1,622",76.78,81.24,85.06,87.97,88.2,85.83,103.53,93.93,92.58,86.03,84.6,91.36,91.27
2007,Feeder Heifers: Medium and Large 2,750-800 QKM,782,72.61,78.91,83.09,89.09,85.3,85.34,98.72,91.12,89.27,82.35,80.72,80.4,87.84
2007,Feeder Heifers: Medium and Large 2,800-850 QKN,249,66.98,75.58,77.8,81.46,81.12,81.01,88.39,87.88,85.9,116.09,78.83,77.47,84.4
